name,address,business_status,latitude,longitude,coordonnees_gps,temp
LAPALUD TENNIS CLUB,"18 Rue Basse des Pêcheurs, Lapalud",OPERATIONAL,4.688778,44.30412,"44.30412,4.688778",4.688778
TEAM PADEL,"CHEMIN DU CAIRON Z.A. NOTRE DAME, Mondragon",OPERATIONAL,4.7085066,44.2634333,"44.2634333,4.7085066",4.7085066
GRIGNAN TENNIS CLUB,"Quartier, Eautagne, Grignan",OPERATIONAL,4.9063029,44.4155812,"44.4155812,4.9063029",4.9063029
Tennis Club,"Espace 2003, Saint-Paul-Trois-Châteaux",OPERATIONAL,4.781754299999999,44.3538742,"44.3538742,4.781754299999999",4.781754299999999
MIRABEL PIEGON TENNIS CLUB,"lotissement des, Lotissement les Saffres, Mirabel-aux-Baronnies",OPERATIONAL,5.056585,44.303452,"44.303452,5.056585",5.056585
Padel Vis Cuneo,"Viale degli Angeli, 33, Cuneo",OPERATIONAL,7.5462682,44.3796009,"44.3796009,7.5462682",7.5462682
Tennis - A. S. D. Cuneese Tennis,"Corso Monviso, 8, Cuneo",OPERATIONAL,7.5333918,44.38367179999999,"44.38367179999999,7.5333918",7.5333918
Associazione Sportiva Dilettantistica Olmo,"Via della Battaglia, 103, Cuneo",OPERATIONAL,7.535899899999999,44.4172264,"44.4172264,7.535899899999999",7.535899899999999
Tennis Park,"Via Parco della Gioventù, 2, Cuneo",OPERATIONAL,7.553534900000001,44.3884868,"44.3884868,7.553534900000001",7.553534900000001
Boves Padel Club,"Via Cuneo, 151, Boves",OPERATIONAL,7.5582813,44.3532172,"44.3532172,7.5582813",7.5582813
Area Padel Prato Nevoso,"Via Corona Boreale, 45, Prato Nevoso",OPERATIONAL,7.7810686,44.25260189999999,"44.25260189999999,7.7810686",7.7810686
Mondovì Sporting Padel Club,"Strada delle Oche, 10, Mondovì",OPERATIONAL,7.8172462,44.37300399999999,"44.37300399999999,7.8172462",7.8172462
Padel Savona - SSD Savona Sport a R.L.,"Via alla Rocca, 62, Savona",OPERATIONAL,8.4605227,44.3047529,"44.3047529,8.4605227",8.4605227
Dive padel,"Località Spinetta, 81, Case Lidora",OPERATIONAL,8.2677064,44.365688,"44.365688,8.2677064",8.2677064
Padel Ferrania,"Viale della Libertà, 66, Ferrania",OPERATIONAL,8.3179683,44.3586471,"44.3586471,8.3179683",8.3179683
BOCA Savona Padel S.S.D. a R.L.,"Via Stalingrado, 15r, Savona",OPERATIONAL,8.4659332,44.3013023,"44.3013023,8.4659332",8.4659332
Padel Touch Bassin D'Arcachon,"247 Av. Abbé Edmé Mariotte, La Teste-de-Buch",OPERATIONAL,-1.121742,44.607642,"44.607642,-1.121742",-1.121742
Paddle Arcachon,"7 Av. du Parc, Arcachon",OPERATIONAL,-1.1900827,44.651364,"44.651364,-1.1900827",-1.1900827
GUJAN MESTRAS TC,"Rue Dejean Castaing, Gujan-Mestras",OPERATIONAL,-1.071189,44.635731,"44.635731,-1.071189",-1.071189
CAZAUX TC,"68 Rue Raymond Sanchez, CAZAUX",OPERATIONAL,-1.1457899,44.5458374,"44.5458374,-1.1457899",-1.1457899
MIOS US,"All. de la Plage, Mios",OPERATIONAL,-0.9414222999999998,44.6063346,"44.6063346,-0.9414222999999998",-0.9414222999999998
BIGANOS TC,"Rue Pierre de Coubertin, Biganos",OPERATIONAL,-0.976487,44.637329,"44.637329,-0.976487",-0.976487
AUDENGE TC,"8 B Rd Point des Alouettes, Audenge",OPERATIONAL,-1.015512,44.68399,"44.68399,-1.015512",-1.015512
stages tennis multisports,"Rte de Louchats, Hostens",OPERATIONAL,-0.6486834,44.5248287,"44.5248287,-0.6486834",-0.6486834
MY PADEL,"Allée de l'Agrostis zone des, Rte des Grands Pins, Ayguemorte-les-Graves",OPERATIONAL,-0.4993502,44.6907275,"44.6907275,-0.4993502",-0.4993502
BEAUTIRAN AS,"Plaine des Sports Calens, Saint-Selve",OPERATIONAL,-0.4639760000000001,44.700401,"44.700401,-0.4639760000000001",-0.4639760000000001
PODENSAC TC,"2 Rue du Port, Podensac",OPERATIONAL,-0.354514,44.65075299999999,"44.65075299999999,-0.354514",-0.354514
TERRES DE SPORTS,"92 Av. du Général de Gaulle, La Brède",OPERATIONAL,-0.5175288,44.6884538,"44.6884538,-0.5175288",-0.5175288
LANGON TC,"Av. des Résistants, Langon",OPERATIONAL,-0.252276,44.547771,"44.547771,-0.252276",-0.252276
SAUVETERRE TC,"Mairie, Sauveterre-de-Guyenne",OPERATIONAL,-0.0866408999999999,44.69230650000001,"44.69230650000001,-0.0866408999999999",-0.0866408999999999
FIRMI - DECAZEVILLE TENNIS CLUB,"Av. Léon Blum, Decazeville",OPERATIONAL,2.242982,44.562939,"44.562939,2.242982",2.242982
Tennis Club,"quartier de, Chp de Beaufort, Villeneuve-de-Berg",OPERATIONAL,4.50099,44.556738,"44.556738,4.50099",4.50099
MONTELIMAR TC,"15 rue des amandiers, La Laupie",OPERATIONAL,4.751251,44.534615,"44.534615,4.751251",4.751251
VIVIERS TC,"1 Chem. de Valpeyrouse, Viviers",OPERATIONAL,4.6795366,44.48261670000001,"44.48261670000001,4.6795366",4.6795366
Officina del Padel,"Via Dr.Ezio Giraudo, 10, Villafalletto",OPERATIONAL,7.544937999999999,44.5455835,"44.5455835,7.544937999999999",7.544937999999999
Granda Padel,"Via Artigianato, 14, Savigliano",OPERATIONAL,7.673253499999999,44.6491029,"44.6491029,7.673253499999999",7.673253499999999
Centallo Padel,Centallo,OPERATIONAL,7.5851387,44.4955766,"44.4955766,7.5851387",7.5851387
Circolo tennis centallese Matteo Costamagna,"Viale Vittorio Veneto, 5, Centallo",OPERATIONAL,7.586382799999999,44.49865459999999,"44.49865459999999,7.586382799999999",7.586382799999999
I Platani Tennis & Sport Village,"Via Salmour, 70, Fossano",CLOSED_TEMPORARILY,7.7499208,44.5552787,"44.5552787,7.7499208",7.7499208
Padel Club Bra,"Via Senatore Giovanni Sartori, 29, Bra",OPERATIONAL,7.839459799999999,44.7059125,"44.7059125,7.839459799999999",7.839459799999999
Wepadel S.r.l.,"Corso Piave, 70, Alba",OPERATIONAL,8.023436199999999,44.6919501,"44.6919501,8.023436199999999",8.023436199999999
A.S.D Padel's Island,"Str. Borgo S. Martino, Pocapaglia",OPERATIONAL,7.8893762,44.6975129,"44.6975129,7.8893762",7.8893762
PORGE AS,"4 bis avenue de, Chem. de Gleysaou, Le Porge",OPERATIONAL,-1.0920407,44.87241119999999,"44.87241119999999,-1.0920407",-1.0920407
ARES TC,"Rue du Temple, Arès",OPERATIONAL,-1.131588,44.772337,"44.772337,-1.131588",-1.131588
Big Padel,"Décathlon Village, 5 Rue Hipparque, Mérignac",OPERATIONAL,-0.6799839999999999,44.8287376,"44.8287376,-0.6799839999999999",-0.6799839999999999
4PADEL Bordeaux,"9 Rue Dumont d'Urville Entrée A, Bordeaux",OPERATIONAL,-0.5594688999999999,44.8799171,"44.8799171,-0.5594688999999999",-0.5594688999999999
Padelcourt,"21 Av. de la Poterie, Gradignan",OPERATIONAL,-0.6349523,44.7736349,"44.7736349,-0.6349523",-0.6349523
SquashBad33 Gradignan,"6 Av. Favard, Gradignan",OPERATIONAL,-0.6028728999999999,44.7864669,"44.7864669,-0.6028728999999999",-0.6028728999999999
GINGA Foot - Sports Complex 100% Brasil,"8 Rue Georges Nègrevergne, Mérignac",OPERATIONAL,-0.678014,44.81810309999999,"44.81810309999999,-0.678014",-0.678014
proshop-tennis,"215 rue de Suzon Au TC Bordeaux, Talence",OPERATIONAL,-0.5795502,44.81225389999999,"44.81225389999999,-0.5795502",-0.5795502
BORDEAUX TC,"Rue de Suzon, Talence",OPERATIONAL,-0.5801909,44.8121948,"44.8121948,-0.5801909",-0.5801909
SquashBad33,"25 Av. Neil Armstrong, Mérignac",OPERATIONAL,-0.6932448,44.839315,"44.839315,-0.6932448",-0.6932448
Squash Bordeaux Sud,"6 Av. Favard, Gradignan",OPERATIONAL,-0.6020019,44.7864218,"44.7864218,-0.6020019",-0.6020019
USTCT - Main Entrance - Tennis talence,"63 Av. de la Marne, Talence",OPERATIONAL,-0.5985429999999999,44.793435,"44.793435,-0.5985429999999999",-0.5985429999999999
PINSAN EYSINES TC,"Rue du Pinsan, Eysines",OPERATIONAL,-0.654712,44.87318399999999,"44.87318399999999,-0.654712",-0.654712
OCEAN TC,"rue de bernaches, Bruges",OPERATIONAL,-0.6165033999999999,44.9003616,"44.9003616,-0.6165033999999999",-0.6165033999999999
VIRELADE TC,"mairie, Bordeaux",OPERATIONAL,-0.6155404999999999,44.8522503,"44.8522503,-0.6155404999999999",-0.6155404999999999
BOUSCAT US,"51 Rue Raymond Lavigne, Le Bouscat",OPERATIONAL,-0.608848,44.865623,"44.865623,-0.608848",-0.608848
Domaine de Rocquevielle,"Domaine de Rocquevielle, 107 Av. Marcel Dassault, Mérignac",OPERATIONAL,-0.7080327,44.8489437,"44.8489437,-0.7080327",-0.7080327
Tennis Club,"5 Rue Hipparque, Mérignac",OPERATIONAL,-0.6799744999999999,44.82908250000001,"44.82908250000001,-0.6799744999999999",-0.6799744999999999
PAREMPUYRE TC,"Rue Camille Montoya, Ludon-Médoc",OPERATIONAL,-0.59739,44.94603300000001,"44.94603300000001,-0.59739",-0.59739
MB Padel - Padel Bordeaux,"18 Rue Claude Bernard, Sainte-Eulalie",OPERATIONAL,-0.4922084,44.9033001,"44.9033001,-0.4922084",-0.4922084
US Cenon Tennis/Padel - Complexe Francis Lafuente,"3 All. Simone Bouluguet, Cenon",OPERATIONAL,-0.5260269,44.8590408,"44.8590408,-0.5260269",-0.5260269
SquashBad33,"25 Rue René Magné 23, Bordeaux",OPERATIONAL,-0.5446331999999999,44.8891086,"44.8891086,-0.5446331999999999",-0.5446331999999999
ARTIGUES TC,"Parc de la mairie, Artigues-près-Bordeaux",OPERATIONAL,-0.4934862,44.8604156,"44.8604156,-0.4934862",-0.4934862
SAINT LOUBES TC,"44 Rue Max Linder, Saint-Loubès",OPERATIONAL,-0.4289646,44.91359809999999,"44.91359809999999,-0.4289646",-0.4289646
ITNL Sarl - TENNIS DE LIBOURNE,"4 Av. du Général de Gaulle, Libourne",OPERATIONAL,-0.2326298,44.9070663,"44.9070663,-0.2326298",-0.2326298
Terrains de padel,"39 Rue du Stade, Sarlat-la-Canéda",OPERATIONAL,1.2283896,44.8756077,"44.8756077,1.2283896",1.2283896
SARLAT TC,"41 bis Rue du Stade, Sarlat-la-Canéda",OPERATIONAL,1.2286373,44.8759335,"44.8759335,1.2286373",1.2286373
GOURDON TENNIS CLUB,"Écoute-S'il-Pleut, Domaine, Gourdon",OPERATIONAL,1.381867,44.73679,"44.73679,1.381867",1.381867
AF Park,"41 Rue de Gutenberg, Aurillac",OPERATIONAL,2.4226469,44.9164266,"44.9164266,2.4226469",2.4226469
LORIOL TENNIS CLUB,"12 Av. de la République, Loriol-sur-Drôme",OPERATIONAL,4.818541,44.749077,"44.749077,4.818541",4.818541
CREST TENNIS CLUB,"Chem. des Plantas, Crest",OPERATIONAL,5.024589499999999,44.7232654,"44.7232654,5.024589499999999",5.024589499999999
Pinerolo Padel asd,"Str. Pascaretto, 7, Pinerolo",OPERATIONAL,7.410876699999999,44.9008647,"44.9008647,7.410876699999999",7.410876699999999
A.S.D. Polisportiva Cavour P.S.,"Via Vigone, 1, Cavour",OPERATIONAL,7.376646200000001,44.7879732,"44.7879732,7.376646200000001",7.376646200000001
Circolo Tennis Pinerolo,"Piazza Matteotti, 12, Pinerolo",OPERATIONAL,7.3239269,44.885025,"44.885025,7.3239269",7.3239269
Padel Tonic,"Via Cav. Domanico Galesso, 1, Pancalieri",OPERATIONAL,7.5847587,44.8409231,"44.8409231,7.5847587",7.5847587
Carma Tennis Padel,"Corso Roma, 24, Carmagnola",OPERATIONAL,7.718618699999999,44.8394324,"44.8394324,7.718618699999999",7.718618699999999
Metropolitan padel,"Via Carmagnola, 28, Caramagna Piemonte",OPERATIONAL,7.7348234,44.78776269999999,"44.78776269999999,7.7348234",7.7348234
Roero Padel Center - Montà,"Via Ferruccio Novo, 1, Montà",OPERATIONAL,7.952314299999999,44.8132517,"44.8132517,7.952314299999999",7.952314299999999
Padel Casa Lenci - Centro Giovani Anziani,"Via Eugenia Burzio, 5, Poirino",OPERATIONAL,7.851664500000001,44.9213829,"44.9213829,7.851664500000001",7.851664500000001
Asti Padel Club,"Via Giovanni Gerbi, 20, Asti",OPERATIONAL,8.1917789,44.8987126,"44.8987126,8.1917789",8.1917789
Padel+ San Damiano,"Via Luigi Einaudi, 7, San Damiano D'asti",OPERATIONAL,8.0602413,44.8337815,"44.8337815,8.0602413",8.0602413
Waya Padel,"Corso Pietro Chiesa, 20, Asti",OPERATIONAL,8.2156445,44.8995775,"44.8995775,8.2156445",8.2156445
LACANAU SSL0,"Rte du Baganais, Lacanau",OPERATIONAL,-1.164974,44.991806,"44.991806,-1.164974",-1.164974
HOURTIN USC,"Communal de Cardin, Hourtin",OPERATIONAL,-1.07655,45.178173,"45.178173,-1.07655",-1.07655
Sports Association Pian Médoc Tennis & Paddle,"260 All. Grammont, Le Pian-Médoc",OPERATIONAL,-0.674715,44.954473,"44.954473,-0.674715",-0.674715
PIAN MEDOC AS,"Mairie, Rue Pasteur, Le Pian-Médoc",OPERATIONAL,-0.6705249999999999,44.954884,"44.954884,-0.6705249999999999",-0.6705249999999999
TENNIS PUGNAC SPORT TPS,"Place de l'eglise, Pugnac",OPERATIONAL,-0.4946208,45.0838964,"45.0838964,-0.4946208",-0.4946208
VAL DE L'ISLE TC,"5 Prom. Charles de Gaulle, Coutras",OPERATIONAL,-0.1352166,45.03822359999999,"45.03822359999999,-0.1352166",-0.1352166
"Tennis Padel Club St Astier - Location, Leçon, Stage, Entrainement ...","Rue Lagrange Chancel, Saint-Astier",OPERATIONAL,0.5303047,45.1420482,"45.1420482,0.5303047",0.5303047
CAP Tennis Padel,"rue Isards Stade Roger Dantou, Périgueux",OPERATIONAL,0.70007,45.1887129,"45.1887129,0.70007",0.70007
COULOUNIEIX CHAMIERS,"Rue Jean Bouin, Périgueux",OPERATIONAL,0.69046,45.175331,"45.175331,0.69046",0.69046
COCC Tennis,"3 Rue Jean Bouin, Coulounieix-Chamiers",OPERATIONAL,0.6932621,45.17500099999999,"45.17500099999999,0.6932621",0.6932621
SAS TENNIS,stade municipal - bourg,OPERATIONAL,0.71385,45.121311,"45.121311,0.71385",0.71385
Tennis Club,"Le Bourg, Rouffignac-Saint-Cernin-de-Reilhac",OPERATIONAL,0.913997,45.1107593,"45.1107593,0.913997",0.913997
O'padel,"Rue Jean Allary, Brive-la-Gaillarde",OPERATIONAL,1.4703729,45.1386299,"45.1386299,1.4703729",1.4703729
Cab Tennis,"114 Av. du 8 Mai 1945, Brive-la-Gaillarde",OPERATIONAL,1.5500222,45.1611074,"45.1611074,1.5500222",1.5500222
MALEMORT ASV,"Rue de l'Ermitage, Ussac",OPERATIONAL,1.5640053,45.1698881,"45.1698881,1.5640053",1.5640053
aux points du jour,"Lachamp ZA de, Lachamp, Saint-Pierre-Eynac",OPERATIONAL,4.006033,45.0610945,"45.0610945,4.006033",4.006033
BOURG DE PEAGE TC,"15 Avenue de la 1ère Armée, Bourg-de-Péage",OPERATIONAL,5.0648928,45.0340249,"45.0340249,5.0648928",5.0648928
MOURS ST EUSEBE TC,"les guinches, complexe sportif, Mours-Saint-Eusèbe",OPERATIONAL,5.0521685,45.0703334,"45.0703334,5.0521685",5.0521685
CHATUZANGE LE GOUBET TC,"580 Chemin de la Pécata, Chatuzange-le-Goubet",OPERATIONAL,5.0907285,45.0061931,"45.0061931,5.0907285",5.0907285
Tennis/Padel St Romans,"118 Chem. des Étangs, Saint-Romans",OPERATIONAL,5.293936899999999,45.1025406,"45.1025406,5.293936899999999",5.293936899999999
ST MARCELLIN TC,"1 Av. de la Saulaie, Saint-Marcellin",OPERATIONAL,5.3161787,45.1580647,"45.1580647,5.3161787",5.3161787
Foot Time,"9 Rue du Maréchal Leclerc, Échirolles",OPERATIONAL,5.7091937,45.1376344,"45.1376344,5.7091937",5.7091937
GIERES TENNIS CLUB,"1 Rue des Sports, Gières",OPERATIONAL,5.7863006,45.18714139999999,"45.18714139999999,5.7863006",5.7863006
Grenoble Tennis,"100 Av. de la Mogne, Grenoble",OPERATIONAL,5.7508922,45.1714726,"45.1714726,5.7508922",5.7508922
L'Aparté Tennis,"150 Chem. de Fond Morelle, Huez",OPERATIONAL,6.0787493,45.0871381,"45.0871381,6.0787493",6.0787493
ALPE D'HUEZ (L) TENNIS CLUB,"Palais Des Sports, Huez",OPERATIONAL,6.068347999999999,45.092624,"45.092624,6.068347999999999",6.068347999999999
Padel Sansicario,"Frazione S. Sicario Alta, San Sicario",OPERATIONAL,6.813567,44.9674462,"44.9674462,6.813567",6.813567
Tennis School Chamois,"Via Melezet, 28, Bardonecchia",OPERATIONAL,6.6936187,45.0717582,"45.0717582,6.6936187",6.6936187
Padel Center Rivoli,"Via Pisa, 26, Rivoli",OPERATIONAL,7.5319036,45.0723653,"45.0723653,7.5319036",7.5319036
San Michele Padel Club,"Via Terzo Reggimento Alpini, Sant'Ambrogio di Torino",OPERATIONAL,7.358021399999998,45.1008996,"45.1008996,7.358021399999998",7.358021399999998
GPADEL Bruino,"Via G. Marconi, 79, Bruino",OPERATIONAL,7.480650599999999,45.0117238,"45.0117238,7.480650599999999",7.480650599999999
Sporting Club Villar dora,"Via Solero, Villar Dora",OPERATIONAL,7.3816343,45.1128925,"45.1128925,7.3816343",7.3816343
Green Village Club,"Via delle Maddalene, 11, Avigliana",OPERATIONAL,7.394461799999999,45.0636664,"45.0636664,7.394461799999999",7.394461799999999
4SIDE Padel Servais,"Via Giovanni Servais 200/A, 3, Torino",OPERATIONAL,7.6155285,45.087078,"45.087078,7.6155285",7.6155285
Padel Country Club Torino,"Corso Moncalieri, 346, Torino",OPERATIONAL,7.6751474,45.028059,"45.028059,7.6751474",7.6751474
PMS Padel Moncalieri,"Via Luigi Einaudi, 44, Moncalieri",OPERATIONAL,7.6862983,44.9967513,"44.9967513,7.6862983",7.6862983
PadelCity Sport Friendly,"Via Giuseppe Peano, 70, Leinì",OPERATIONAL,7.726976499999998,45.152614,"45.152614,7.726976499999998",7.726976499999998
Padel Maffei,"Via Spoleto, 9, Torino",OPERATIONAL,7.6538831,45.0876927,"45.0876927,7.6538831",7.6538831
Padel Nostrum,"Piazza Teresa Noce, 17, Torino",OPERATIONAL,7.6858437,45.0904706,"45.0904706,7.6858437",7.6858437
Borgaro22 Padel Center,"Via XX Settembre, 8, Borgaro torinese",OPERATIONAL,7.652884299999999,45.15299659999999,"45.15299659999999,7.652884299999999",7.652884299999999
Ruffini Padel Club Torino,"Via S Paolo, 160, Torino",OPERATIONAL,7.635913199999999,45.0571651,"45.0571651,7.635913199999999",7.635913199999999
Enjoy Padel Candiolo,Candiolo,OPERATIONAL,7.5984962,44.9555844,"44.9555844,7.5984962",7.5984962
Brangi's Padel Botticelli,"Via Sandro Botticelli, 217, Torino",OPERATIONAL,7.7148418,45.0963445,"45.0963445,7.7148418",7.7148418
Padel Maniak Sassi,"Via Friedrich Nietzsche, 155, Torino",OPERATIONAL,7.728175200000001,45.0858683,"45.0858683,7.728175200000001",7.728175200000001
Viso Sporting Club,"Corso C. G. Allamano, 25, Grugliasco",OPERATIONAL,7.583808400000001,45.0525751,"45.0525751,7.583808400000001",7.583808400000001
GPADEL Borgaro,"Via Lombardia, 6, Borgaro torinese",OPERATIONAL,7.6575482,45.1380813,"45.1380813,7.6575482",7.6575482
Padel Village Panezza,"Via dei Prati, 16, Pianezza",OPERATIONAL,7.5587672,45.0986459,"45.0986459,7.5587672",7.5587672
"Padel M2 - Campi, Coperture e Protezioni Padel Italia","Corso Casale, 132, Torino",OPERATIONAL,7.716296799999999,45.0684182,"45.0684182,7.716296799999999",7.716296799999999
GPADEL Torino Cenisia,"Via Cesana, 17, Torino",OPERATIONAL,7.6507337,45.0698617,"45.0698617,7.6507337",7.6507337
GPADEL Leinì,"Via Volpiano, 43, Leinì",OPERATIONAL,7.725733300000001,45.18544319999999,"45.18544319999999,7.725733300000001",7.725733300000001
Verdelago Sports & Life Club,"Frazione Mezzi Po, 97, Settimo Torinese",OPERATIONAL,7.8171326,45.15598809999999,"45.15598809999999,7.8171326",7.8171326
Boschi Sport Club,"Str. Maddalena, 109, Moncalieri",OPERATIONAL,7.713195600000001,45.0241939,"45.0241939,7.713195600000001",7.713195600000001
Padel Investment S.r.l.,"Piazza Giuseppe Failla, 2, Moncalieri",OPERATIONAL,7.6935444,45.000083,"45.000083,7.6935444",7.6935444
Royal Club,"Piazza Muzio Scevola, 2, Torino",OPERATIONAL,7.679573899999999,45.0399266,"45.0399266,7.679573899999999",7.679573899999999
PADEL Montalivet,"Av. de l'Europe, Vendays-Montalivet",OPERATIONAL,-1.1441264,45.3731068,"45.3731068,-1.1441264",-1.1441264
LESPARRE TC,"25 Rte de Bordeaux, Lesparre-Médoc",OPERATIONAL,-0.929356,45.296864,"45.296864,-0.929356",-0.929356
RIBERACOIS CAST,"stade municipal, Ribérac",OPERATIONAL,0.337928,45.250366,"45.250366,0.337928",0.337928
🏸 Le MurMur 🍴 Restaurant • Bar • Complexe sportif,"Route de Riberac, 3 rue de la Borderie, Marsac-sur-l'Isle",OPERATIONAL,0.6652142,45.1982332,"45.1982332,0.6652142",0.6652142
Tennis Club,"3 All. des Sports, Chancelade",OPERATIONAL,0.6485539,45.1923133,"45.1923133,0.6485539",0.6485539
TULLE ACL FCD,"Le bourg, Tulle",OPERATIONAL,1.733421,45.248833,"45.248833,1.733421",1.733421
MONISTROL SUR LOIRE TC,Yssingeaux,OPERATIONAL,4.1661095,45.2908859,"45.2908859,4.1661095",4.1661095
Tennis Padel Club d'Unieux,"5 Rue Jean Jaurès, Unieux",OPERATIONAL,4.2796101,45.3948707,"45.3948707,4.2796101",4.2796101
Padel Bernard,"6 Chem. de la Razé, Fraisses",OPERATIONAL,4.2620428,45.3745392,"45.3745392,4.2620428",4.2620428
Padel André,"5 Imp. des Noyers, Firminy",CLOSED_TEMPORARILY,4.287547099999999,45.3809411,"45.3809411,4.287547099999999",4.287547099999999
BASSOIS (CT),Bas-en-Basset,OPERATIONAL,4.109558,45.305847,"45.305847,4.109558",4.109558
BOULIEU ST CLAIR TC,"Domaine de, Saint-Clair",OPERATIONAL,4.679461,45.27846100000001,"45.27846100000001,4.679461",4.679461
Tennis PADEL Clonas sur Varèze,"Grange Basse, Clonas-sur-Varèze",OPERATIONAL,4.786129,45.413298,"45.413298,4.786129",4.786129
LE SET CLUB SALAISIEN,"Imp. Jean Bouin, Salaise-sur-Sanne",OPERATIONAL,4.8197632,45.3361251,"45.3361251,4.8197632",4.8197632
Set Club Salaisien,"19 Rue Pierre Avit Nicolas, Salaise-sur-Sanne",OPERATIONAL,4.818261,45.344614,"45.344614,4.818261",4.818261
Tennis Club,"16 RUE CHARLES LINDBERGH, Saint-Étienne-de-Saint-Geoirs",OPERATIONAL,5.339369,45.355984,"45.355984,5.339369",5.339369
tennis club,"352 Rue des Écoles, La Buisse",OPERATIONAL,5.614943999999999,45.332359,"45.332359,5.614943999999999",5.614943999999999
VOREPPE TC,"stade ernest pineguy, Voreppe",OPERATIONAL,5.6374971,45.298171,"45.298171,5.6374971",5.6374971
Montbonnot Tennis Club,"95 Rue Vaucanson, Montbonnot-Saint-Martin",OPERATIONAL,5.8148465,45.2205886,"45.2205886,5.8148465",5.8148465
CORENC TC,"Croix de Montfleury, Parc municip. sports, Corenc",OPERATIONAL,5.762243,45.219563,"45.219563,5.762243",5.762243
Mooving Arena,"ZA du Pruney, 622 Rue Amable Matussière, Le Versoud",OPERATIONAL,5.8758756,45.2286077,"45.2286077,5.8758756",5.8758756
MOIRANS TC,"274 Rte des Béthanies, Moirans",OPERATIONAL,5.565528,45.320709,"45.320709,5.565528",5.565528
MEYLAN TC,"47 Bd des Alpes, Meylan",OPERATIONAL,5.774608,45.20422,"45.20422,5.774608",5.774608
ALLEVARD ST PIERRE TC,"1 Chem. de la Touvière, Allevard",OPERATIONAL,6.075191999999999,45.394485,"45.394485,6.075191999999999",6.075191999999999
CORBIER TENNIS CLUB,"Mairie, Villarembert",OPERATIONAL,6.265158,45.24115,"45.24115,6.265158",6.265158
Brangi's Padel Lanzo,"Viale Celestino Tinetti, 3, Lanzo torinese",OPERATIONAL,7.499179799999999,45.26868049999999,"45.26868049999999,7.499179799999999",7.499179799999999
