Niveau de vie Commune,Niveau de vie Département,DEPCOM,PTOT,Nom_commune,Code_postal,coordonnees_gps,lng,lat
23500,,83118,35613.0,ST RAPHAEL,83530.0,"43.457632505,6.8474878320000006",43.457632505,6.8474878320000006
23500,,83118,35613.0,ST RAPHAEL,83530.0,"43.457632505,6.8474878320000006",43.457632505,6.8474878320000006
23500,,83118,35613.0,ST RAPHAEL,83700.0,"43.457632505,6.8474878320000006",43.457632505,6.8474878320000006
23500,,83118,35613.0,ST RAPHAEL,83700.0,"43.457632505,6.8474878320000006",43.457632505,6.8474878320000006
24360,,83119,4439.0,ST TROPEZ,83990.0,"43.262398306,6.663587018",43.262398306,6.663587018
23910,,83120,5682.0,ST ZACHARIE,83640.0,"43.377720814,5.718253943",43.377720814,5.718253943
19920,,83121,3918.0,SALERNES,83690.0,"43.561684829,6.228989057",43.561684829,6.228989057
19450,,83122,249.0,LES SALLES SUR VERDON,83630.0,"43.768127969,6.206321255",43.768127969,6.206321255
24090,,83123,16843.0,SANARY SUR MER,83110.0,"43.13878141,5.795702599",43.13878141,5.795702599
20180,,83124,2700.0,SEILLANS,83440.0,"43.64680917,6.612801997",43.64680917,6.612801997
20180,,83124,2700.0,SEILLANS,83440.0,"43.64680917,6.612801997",43.64680917,6.612801997
22810,,83125,2505.0,SEILLONS SOURCE D ARGENS,83470.0,"43.515007854,5.877309853",43.515007854,5.877309853
20020,,83126,64717.0,LA SEYNE SUR MER,83500.0,"43.08924215,5.870866841",43.08924215,5.870866841
20020,,83126,64717.0,LA SEYNE SUR MER,83500.0,"43.08924215,5.870866841",43.08924215,5.870866841
20020,,83126,64717.0,LA SEYNE SUR MER,83500.0,"43.08924215,5.870866841",43.08924215,5.870866841
22410,,83127,2888.0,SIGNES,83870.0,"43.277606259,5.857143898",43.277606259,5.857143898
20120,,83128,807.0,SILLANS LA CASCADE,83690.0,"43.56600477,6.165546454",43.56600477,6.165546454
22960,,83129,33422.0,SIX FOURS LES PLAGES,83140.0,"43.0863928,5.827525565",43.0863928,5.827525565
22960,,83129,33422.0,SIX FOURS LES PLAGES,83140.0,"43.0863928,5.827525565",43.0863928,5.827525565
22960,,83129,33422.0,SIX FOURS LES PLAGES,83140.0,"43.0863928,5.827525565",43.0863928,5.827525565
21840,,83130,11310.0,SOLLIES PONT,83210.0,"43.190827953,6.063279006",43.190827953,6.063279006
24490,,83131,5827.0,SOLLIES TOUCAS,83210.0,"43.212574967,5.9869655470000005",43.212574967,5.9869655470000005
24550,,83132,2494.0,SOLLIES VILLE,83210.0,"43.178261675,6.017938691",43.178261675,6.017938691
23210,,83133,1699.0,TANNERON,83440.0,"43.575103131,6.856352088",43.575103131,6.856352088
22500,,83134,1837.0,TARADEAU,83460.0,"43.460748261,6.430592993",43.460748261,6.430592993
19800,,83135,1414.0,TAVERNES,83670.0,"43.600500324,6.021177685",43.600500324,6.021177685
21740,,83136,2499.0,LE THORONET,83340.0,"43.458837193,6.283676405",43.458837193,6.283676405
19750,,83137,173760.0,TOULON,83200.0,"43.136537115,5.93259923",43.136537115,5.93259923
19750,,83137,173760.0,TOULON,83100.0,"43.136537115,5.93259923",43.136537115,5.93259923
19750,,83137,173760.0,TOULON,83000.0,"43.136537115,5.93259923",43.136537115,5.93259923
21320,,83138,2935.0,TOURRETTES,83440.0,"43.613976739,6.723702651",43.613976739,6.723702651
20330,,83139,595.0,TOURTOUR,83690.0,"43.593480329,6.310811397",43.593480329,6.310811397
20720,,83140,5097.0,TOURVES,83170.0,"43.408846352,5.926969004",43.408846352,5.926969004
22790,,83141,5983.0,TRANS EN PROVENCE,83720.0,"43.50209294,6.489066856",43.50209294,6.489066856
15970,,83142,194.0,TRIGANCE,83840.0,"43.741506371,6.436563889",43.741506371,6.436563889
21820,,83143,4391.0,LE VAL,83143.0,"43.445700753,6.051575213",43.445700753,6.051575213
22330,,83144,24131.0,LA VALETTE DU VAR,83160.0,"43.150224712,5.9918252370000005",43.150224712,5.9918252370000005
18020,,83145,1193.0,VARAGES,83670.0,"43.596234621,5.944941932",43.596234621,5.944941932
20250,,83146,1615.0,LA VERDIERE,83560.0,"43.646725514,5.952334128",43.646725514,5.952334128
19980,,83148,12011.0,VIDAUBAN,83550.0,"43.401352448,6.449345605",43.401352448,6.449345605
20500,,83149,1491.0,VILLECROZE,83690.0,"43.564911115,6.284724393",43.564911115,6.284724393
22820,,83150,4321.0,VINON SUR VERDON,83560.0,"43.722271198,5.807383514",43.722271198,5.807383514
19590,,83151,1032.0,VINS SUR CARAMY,83170.0,"43.432791744,6.14944646",43.432791744,6.14944646
25170,,83152,723.0,RAYOL CANADEL SUR MER,83820.0,"43.164153626,6.475314013",43.164153626,6.475314013
25170,,83152,723.0,RAYOL CANADEL SUR MER,83820.0,"43.164153626,6.475314013",43.164153626,6.475314013
22190,,83153,5931.0,ST MANDRIER SUR MER,83430.0,"43.075854063,5.927093074",43.075854063,5.927093074
20680,,83154,754.0,ST ANTONIN DU VAR,83510.0,"43.511291969,6.289491568",43.511291969,6.289491568
22780,,84001,2868.0,ALTHEN DES PALUDS,84210.0,"44.005174387,4.958647652",44.005174387,4.958647652
23010,,84002,1070.0,ANSOUIS,84240.0,"43.736610005,5.472027536",43.736610005,5.472027536
17620,,84003,11662.0,APT,84400.0,"43.879017119,5.38838917",43.879017119,5.38838917
20920,,84004,5752.0,AUBIGNAN,84810.0,"44.097613099,5.032124671",44.097613099,5.032124671
19810,,84005,208.0,AUREL,84390.0,"44.138204203,5.396755865",44.138204203,5.396755865
16580,,84007,93671.0,AVIGNON,84140.0,"43.935441391,4.841098248",43.935441391,4.841098248
16580,,84007,93671.0,AVIGNON,84000.0,"43.935441391,4.841098248",43.935441391,4.841098248
21740,,84008,681.0,LE BARROUX,84330.0,"44.154558416,5.099882163",44.154558416,5.099882163
21880,,84009,1659.0,LA BASTIDE DES JOURDANS,84240.0,"43.794546657,5.647002859",43.794546657,5.647002859
24360,,84010,838.0,LA BASTIDONNE,84120.0,"43.693594717,5.577953312",43.693594717,5.577953312
21330,,84011,360.0,LE BEAUCET,84210.0,"43.974770904,5.130795808",43.974770904,5.130795808
21300,,84012,2436.0,BEAUMES DE VENISE,84190.0,"44.12360044,5.028693813",44.12360044,5.028693813
21630,,84013,258.0,BEAUMETTES,84220.0,"43.863322627,5.203026546",43.863322627,5.203026546
21090,,84014,1152.0,BEAUMONT DE PERTUIS,84120.0,"43.737407377,5.696119266",43.737407377,5.696119266
18320,,84015,283.0,BEAUMONT DU VENTOUX,84340.0,"44.182508183,5.213201099",44.182508183,5.213201099
21240,,84016,5245.0,BEDARRIDES,84370.0,"44.048012659,4.907946161",44.048012659,4.907946161
21010,,84017,3168.0,BEDOIN,84410.0,"44.137350993,5.234739322",44.137350993,5.234739322
19790,,84018,519.0,BLAUVAC,84570.0,"44.037024518,5.243949368",44.037024518,5.243949368
18690,,84019,13744.0,BOLLENE,84500.0,"44.288058774,4.752512749",44.288058774,4.752512749
20880,,84020,1340.0,BONNIEUX,84480.0,"43.826950498,5.314742987",43.826950498,5.314742987
20830,,84022,307.0,BUISSON,84110.0,"44.276284942,5.001523495",44.276284942,5.001523495
21800,,84024,976.0,CABRIERES D AIGUES,84240.0,"43.791049388,5.492092378",43.791049388,5.492092378
23270,,84025,1853.0,CABRIERES D AVIGNON,84220.0,"43.89592032,5.153119091",43.89592032,5.153119091
21340,,84026,4266.0,CADENET,84160.0,"43.730287843,5.383519168",43.730287843,5.383519168
21880,,84027,2715.0,CADEROUSSE,84860.0,"44.110288299,4.743713416",44.110288299,4.743713416
22740,,84028,1085.0,CAIRANNE,84290.0,"44.230180072,4.933261008",44.230180072,4.933261008
21650,,84029,4655.0,CAMARET SUR AIGUES,84850.0,"44.159856068,4.884064554",44.159856068,4.884064554
20880,,84030,3406.0,CAROMB,84330.0,"44.111970943,5.106880021",44.111970943,5.106880021
17430,,84031,29144.0,CARPENTRAS,84200.0,"44.059401057,5.061441954",44.059401057,5.061441954
22560,,84032,497.0,CASENEUVE,84750.0,"43.888584878,5.479847169",43.888584878,5.479847169
15950,,84033,135.0,CASTELLET EN LUBERON,84400.0,"43.834725457,5.481243201",43.834725457,5.481243201
22940,,84034,4984.0,CAUMONT SUR DURANCE,84510.0,"43.891652897,4.95616168",43.891652897,4.95616168
17450,,84035,27075.0,CAVAILLON,84300.0,"43.85053009,5.036113692",43.85053009,5.036113692
17450,,84035,27075.0,CAVAILLON,84300.0,"43.85053009,5.036113692",43.85053009,5.036113692
25230,,84036,3384.0,CHATEAUNEUF DE GADAGNE,84470.0,"43.928059236,4.942552354",43.928059236,4.942552354
22100,,84037,2147.0,CHATEAUNEUF DU PAPE,84230.0,"44.060037857,4.827345437",44.060037857,4.827345437
23450,,84038,4351.0,CHEVAL BLANC,84460.0,"43.788643275,5.124251803",43.788643275,5.124251803
20250,,84039,5712.0,COURTHEZON,84350.0,"44.086786568,4.882075425",44.086786568,4.882075425
20080,,84040,429.0,CRESTET,84110.0,"44.210479281,5.086133454",44.210479281,5.086133454
23660,,84041,488.0,CRILLON LE BRAVE,84410.0,"44.118183107,5.151254357",44.118183107,5.151254357
20880,,84042,1799.0,CUCURON,84160.0,"43.778272757,5.443158293",43.778272757,5.443158293
21280,,84043,8592.0,ENTRAIGUES SUR LA SORGUE,84320.0,"43.995554865,4.932743838",43.995554865,4.932743838
20120,,84044,1145.0,ENTRECHAUX,84340.0,"44.222281548,5.13356909",44.222281548,5.13356909
20440,,84045,441.0,FAUCON,84110.0,"44.252378442,5.142941179",44.252378442,5.142941179
19850,,84046,478.0,FLASSAN,84410.0,"44.098620985,5.264533135",44.098620985,5.264533135
20720,,84047,3087.0,GARGAS,84400.0,"43.896300301,5.343541623",43.896300301,5.343541623
25620,,84049,513.0,GIGONDAS,84190.0,"44.1663461,5.012136134",44.1663461,5.012136134
23970,,84050,1809.0,GORDES,84220.0,"43.909437899,5.198111507",43.909437899,5.198111507
21460,,84051,1126.0,GOULT,84220.0,"43.8673063,5.248269902",43.8673063,5.248269902
22060,,84052,1281.0,GRAMBOIS,84240.0,"43.760837462,5.604418896",43.760837462,5.604418896
20290,,84053,1781.0,GRILLON,84600.0,"44.394592544,4.93442808",44.394592544,4.93442808
21170,,84054,19891.0,L ISLE SUR LA SORGUE,84800.0,"43.913114892,5.056312189",43.913114892,5.056312189
25730,,84055,1536.0,JONQUERETTES,84450.0,"43.949769223,4.9441095840000004",43.949769223,4.944109584
20310,,84056,5462.0,JONQUIERES,84150.0,"44.132179539,4.913400869",44.132179539,4.913400869
20680,,84057,343.0,JOUCAS,84220.0,"43.926834624,5.25282527",43.926834624,5.25282527
20960,,84058,416.0,LACOSTE,84480.0,"43.82604211,5.266142488",43.82604211,5.266142488
21950,,84059,117.0,LAFARE,84190.0,"44.15529569,5.049986263",44.15529569,5.049986263
24200,,84061,345.0,LAGARDE PAREOL,84290.0,"44.227479406,4.8512719650000005",44.227479406,4.8512719650000005
23460,,84062,1667.0,LAGNES,84800.0,"43.892516491,5.114850474",43.892516491,5.114850474
22370,,84063,399.0,LAMOTTE DU RHONE,84840.0,"44.276442512,4.675412628",44.276442512,4.675412628
19260,,84064,3873.0,LAPALUD,84840.0,"44.306638028,4.67983977",44.306638028,4.67983977
22200,,84065,3923.0,LAURIS,84360.0,"43.763206405,5.302982751",43.763206405,5.302982751
21070,,84066,292.0,LIOUX,84220.0,"43.979628899,5.309017016",43.979628899,5.309017016
22770,,84067,2651.0,LORIOL DU COMTAT,84870.0,"44.075447966,5.005070394",44.075447966,5.005070394
23950,,84068,1099.0,LOURMARIN,84160.0,"43.777938467,5.365744432",43.777938467,5.365744432
19960,,84069,2955.0,MALAUCENE,84340.0,"44.188572153,5.149917247",44.188572153,5.149917247
20960,,84070,1804.0,MALEMORT DU COMTAT,84570.0,"44.01923575,5.167740464",44.01923575,5.167740464
22850,,84071,1978.0,MAUBEC,84660.0,"43.841955502,5.137315241",43.841955502,5.137315241
21740,,84072,6189.0,MAZAN,84380.0,"44.054667772,5.130335646",44.054667772,5.130335646
22190,,84073,1007.0,MENERBES,84560.0,"43.824118794,5.221006415",43.824118794,5.221006415
21270,,84074,2120.0,MERINDOL,84360.0,"43.761708925,5.200721923",43.761708925,5.200721923
20900,,84075,439.0,METHAMIS,84570.0,"44.012910333,5.253178439",44.012910333,5.253178439
23510,,84076,1326.0,MIRABEAU,84120.0,"43.704643567,5.642882808",43.704643567,5.642882808
21910,,84077,460.0,MODENE,84330.0,"44.106054075,5.128036037",44.106054075,5.128036037
20600,,84078,3856.0,MONDRAGON,84430.0,"44.243316161,4.724608331",44.243316161,4.724608331
21600,,84079,322.0,MONIEUX,84390.0,"44.057436428,5.341257833",44.057436428,5.341257833
19810,,84080,13131.0,MONTEUX,84170.0,"44.033895684,4.984764213",44.033895684,4.984764213
22380,,84081,8440.0,MORIERES LES AVIGNON,84310.0,"43.933579572,4.90857416",43.933579572,4.90857416
19150,,84082,1922.0,MORMOIRON,84570.0,"44.069938604,5.19088187",44.069938604,5.19088187
21680,,84083,2453.0,MORNAS,84550.0,"44.203929633,4.739977331",44.203929633,4.739977331
22380,,84084,1374.0,LA MOTTE D AIGUES,84240.0,"43.784204703,5.521454341",43.784204703,5.521454341
19010,,84085,425.0,MURS,84220.0,"43.964977499,5.242867383",43.964977499,5.242867383
21460,,84086,1360.0,OPPEDE,84580.0,"43.831476862,5.170066721",43.831476862,5.170066721
18830,,84087,29566.0,ORANGE,84100.0,"44.128989058,4.810276775",44.128989058,4.810276775
22460,,84088,9883.0,PERNES LES FONTAINES,84210.0,"43.996103878,5.040082836",43.996103878,5.040082836
21560,,84089,20730.0,PERTUIS,84120.0,"43.687552946,5.520114663",43.687552946,5.520114663
22370,,84090,691.0,PEYPIN D AIGUES,84240.0,"43.796321889,5.559406181",43.796321889,5.559406181
21570,,84091,5357.0,PIOLENC,84420.0,"44.177716983,4.765961467",44.177716983,4.765961467
18610,,84092,17685.0,LE PONTET,84130.0,"43.968547069,4.865240397",43.968547069,4.865240397
25680,,84093,790.0,PUGET,84360.0,"43.769300372000004,5.256972346",43.769300372,5.256972346
20860,,84094,607.0,PUYMERAS,84110.0,"44.285140791,5.136768959",44.285140791,5.136768959
23120,,84095,831.0,PUYVERT,84160.0,"43.749853969,5.3378667140000005",43.749853969,5.3378667140000005
22030,,84096,868.0,RASTEAU,84110.0,"44.232328945,4.980417299",44.232328945,4.980417299
21540,,84097,701.0,RICHERENCHES,84600.0,"44.355431906,4.903692894",44.355431906,4.903692894
19820,,84098,653.0,ROAIX,84110.0,"44.255151652,5.01495182",44.255151652,5.01495182
22240,,84099,4603.0,ROBION,84440.0,"43.851701357,5.110242206",43.851701357,5.110242206
24250,,84101,426.0,LA ROQUE SUR PERNES,84210.0,"43.974284564,5.10234",43.974284564,5.10234
22870,,84102,1336.0,ROUSSILLON,84220.0,"43.901341521,5.292125185",43.901341521,5.292125185
20450,,84103,708.0,RUSTREL,84400.0,"43.929823965,5.475520137",43.929823965,5.475520137
21940,,84104,1315.0,SABLET,84110.0,"44.194625067,5.001057038",44.194625067,5.001057038
22740,,84105,1001.0,SAIGNON,84400.0,"43.860337835,5.437886405",43.860337835,5.437886405
20560,,84106,2559.0,STE CECILE LES VIGNES,84290.0,"44.235735946,4.889253722",44.235735946,4.889253722
17050,,84107,1349.0,ST CHRISTOL,84390.0,"44.031283904,5.503658976",44.031283904,5.503658976
22910,,84108,2188.0,ST DIDIER,84210.0,"44.009469643,5.108246227",44.009469643,5.108246227
25970,,84109,187.0,ST HIPPOLYTE LE GRAVEYRON,84330.0,"44.120796433,5.076060908",44.120796433,5.076060908
25020,,84111,323.0,ST MARCELLIN LES VAISON,84110.0,"44.237680214,5.101948419",44.237680214,5.101948419
20290,,84112,797.0,ST MARTIN DE CASTILLON,84750.0,"43.85513174,5.519311045",43.85513174,5.519311045
22630,,84113,857.0,ST MARTIN DE LA BRASQUE,84760.0,"43.764162851,5.539433778",43.764162851,5.539433778
21070,,84114,203.0,ST PANTALEON,84220.0,"43.878482126,5.216626494",43.878482126,5.216626494
23330,,84115,537.0,ST PIERRE DE VASSOLS,84330.0,"44.095225784,5.144343084",44.095225784,5.144343084
21210,,84116,821.0,ST ROMAIN EN VIENNOIS,84110.0,"44.262108597,5.101913718",44.262108597,5.101913718
21280,,84117,330.0,ST ROMAN DE MALEGARDE,84290.0,"44.262539847,4.956138782",44.262539847,4.956138782
23180,,84118,2878.0,ST SATURNIN LES APT,84490.0,"43.959082698,5.373238088",43.959082698,5.373238088
23450,,84119,4956.0,ST SATURNIN LES AVIGNON,84450.0,"43.962666339,4.940693838",43.962666339,4.940693838
17660,,84120,122.0,ST TRINIT,84390.0,"44.096394219,5.478685674",44.096394219,5.478685674
22470,,84121,247.0,SANNES,84240.0,"43.757264196,5.487646861",43.757264196,5.487646861
20380,,84122,6139.0,SARRIANS,84260.0,"44.099418305,4.957307748",44.099418305,4.957307748
18980,,84123,1404.0,SAULT,84390.0,"44.073121359,5.399033015",44.073121359,5.399033015
25020,,84124,964.0,SAUMANE DE VAUCLUSE,84800.0,"43.937971109,5.111709226",43.937971109,5.111709226
21320,,84126,868.0,SEGURET,84110.0,"44.216454446,5.028714495",44.216454446,5.028714495
22780,,84127,2751.0,SERIGNAN DU COMTAT,84830.0,"44.193988174,4.847630621",44.193988174,4.847630621
19000,,84129,18924.0,SORGUES,84700.0,"44.015034002,4.866757059",44.015034002,4.866757059
23540,,84131,1949.0,TAILLADES,84300.0,"43.831424833,5.094660627",43.831424833,5.094660627
21800,,84132,9222.0,LE THOR,84250.0,"43.928289736,4.99312206",43.928289736,4.99312206
23220,,84133,4429.0,LA TOUR D AIGUES,84240.0,"43.721716606,5.56738522",43.721716606,5.56738522
21240,,84134,736.0,TRAVAILLAN,84850.0,"44.189438315,4.908368837",44.189438315,4.908368837
26150,,84135,1704.0,UCHAUX,84100.0,"44.215720166,4.801821427",44.215720166,4.801821427
21900,,84136,1338.0,VACQUEYRAS,84190.0,"44.145482822,4.979230021",44.145482822,4.979230021
19540,,84137,6137.0,VAISON LA ROMAINE,84110.0,"44.247876503,5.060194565",44.247876503,5.060194565
17850,,84138,9652.0,VALREAS,84600.0,"44.376863101,4.993552541",44.376863101,4.993552541
18850,,84139,620.0,FONTAINE DE VAUCLUSE,84800.0,"43.922148851,5.13128447",43.922148851,5.13128447
21520,,84140,588.0,VAUGINES,84160.0,"43.778263798,5.406083095",43.778263798,5.406083095
21570,,84141,11629.0,VEDENE,84270.0,"43.971115337,4.902945698",43.971115337,4.902945698
22690,,84142,3013.0,VELLERON,84740.0,"43.961420103,5.028204235",43.961420103,5.028204235
22030,,84143,1029.0,VENASQUE,84210.0,"43.985277605,5.16499235",43.985277605,5.16499235
19720,,84144,654.0,VIENS,84750.0,"43.903460025,5.560322168",43.903460025,5.560322168
21720,,84145,791.0,VILLARS,84400.0,"43.951412488,5.433435101",43.951412488,5.433435101
22150,,84146,520.0,VILLEDIEU,84110.0,"44.288369878,5.04762668",44.288369878,5.04762668
23390,,84147,3548.0,VILLELAURE,84530.0,"43.707420541,5.430834864",43.707420541,5.430834864
19100,,84148,1321.0,VILLES SUR AUZON,84570.0,"44.06615941,5.257349726",44.06615941,5.257349726
21040,,84149,1710.0,VIOLES,84150.0,"44.176754878,4.951343752",44.176754878,4.951343752
20620,,84150,2040.0,VISAN,84820.0,"44.326875817,4.944154695",44.326875817,4.944154695
23750,,84151,168.0,VITROLLES EN LUBERON,84240.0,"43.813665134,5.598491039",43.813665134,5.598491039
20660,,85001,2116.0,L AIGUILLON LA PRESQU ILE,85460.0,"46.304906711,-1.271349815",46.304906711,-1.271349815
20660,,85001,2116.0,L AIGUILLON LA PRESQU ILE,85460.0,"46.304906711,-1.271349815",46.304906711,-1.271349815
20880,,85002,1988.0,L AIGUILLON SUR VIE,85220.0,"46.670818172,-1.825419353",46.670818172,-1.825419353
21700,,85003,9665.0,AIZENAY,85190.0,"46.738516931,-1.626759742",46.738516931,-1.626759742
21500,,85004,2852.0,ANGLES,85750.0,"46.387267567,-1.4007047240000001",46.387267567,-1.400704724
21010,,85005,1079.0,ANTIGNY,85120.0,"46.619309578,-0.767203296",46.619309578,-0.767203296
19990,,85006,1832.0,APREMONT,85220.0,"46.757481493,-1.749021543",46.757481493,-1.749021543
22270,,85008,6671.0,AUBIGNY LES CLOUZEAUX,85430.0,"46.618064866,-1.480755751",46.618064866,-1.480755751
22270,,85008,6671.0,AUBIGNY LES CLOUZEAUX,85430.0,"46.618064866,-1.480755751",46.618064866,-1.480755751
20730,,85009,1175.0,AUCHAY SUR VENDEE,85200.0,"46.439099886,-0.869769173",46.439099886,-0.869769173
20730,,85009,1175.0,AUCHAY SUR VENDEE,85200.0,"46.439099886,-0.869769173",46.439099886,-0.869769173
20890,,85010,1428.0,AVRILLE,85440.0,"46.474412492,-1.495172045",46.474412492,-1.495172045
21750,,85011,1772.0,BARBATRE,85630.0,"46.932317911,-2.166791492",46.932317911,-2.166791492
20940,,85012,2247.0,LA BARRE DE MONTS,85550.0,"46.873006229,-2.101730007",46.873006229,-2.101730007
20940,,85012,2247.0,LA BARRE DE MONTS,85550.0,"46.873006229,-2.101730007",46.873006229,-2.101730007
21330,,85013,1436.0,BAZOGES EN PAILLERS,85130.0,"46.921240959,-1.14368986",46.921240959,-1.14368986
19790,,85014,1180.0,BAZOGES EN PAREDS,85390.0,"46.660329954,-0.9141027850000001",46.660329954,-0.914102785
21770,,85015,1528.0,BEAUFOU,85170.0,"46.81910763,-1.524880755",46.81910763,-1.524880755
21370,,85016,2241.0,BEAULIEU SOUS LA ROCHE,85190.0,"46.687381349,-1.623689506",46.687381349,-1.623689506
21270,,85017,2449.0,BEAUREPAIRE,85500.0,"46.904899409,-1.101154321",46.904899409,-1.101154321
20510,,85018,3964.0,BEAUVOIR SUR MER,85230.0,"46.908371715,-2.064139902",46.908371715,-2.064139902
22300,,85019,6124.0,BELLEVIGNY,85170.0,"46.790159286,-1.415126923",46.790159286,-1.415126923
22300,,85019,6124.0,BELLEVIGNY,85170.0,"46.790159286,-1.415126923",46.790159286,-1.415126923
21990,,85020,4086.0,BENET,85490.0,"46.369034265,-0.613853516",46.369034265,-0.613853516
21990,,85020,4086.0,BENET,85490.0,"46.369034265,-0.613853516",46.369034265,-0.613853516
21990,,85020,4086.0,BENET,85490.0,"46.369034265,-0.613853516",46.369034265,-0.613853516
21660,,85021,1848.0,LA BERNARDIERE,85610.0,"47.036477125,-1.27389253",47.036477125,-1.27389253
20640,,85022,1233.0,LE BERNARD,85560.0,"46.447995682,-1.440156684",46.447995682,-1.440156684
20660,,85023,435.0,BESSAY,85320.0,"46.539976056,-1.170185801",46.539976056,-1.170185801
20360,,85024,2035.0,BOIS DE CENE,85710.0,"46.947935726,-1.896066668",46.947935726,-1.896066668
21230,,85025,2302.0,LA BOISSIERE DE MONTAIGU,85600.0,"46.945216675,-1.191633172",46.945216675,-1.191633172
21080,,85026,1406.0,LA BOISSIERE DES LANDES,85430.0,"46.558134847,-1.443851462",46.558134847,-1.443851462
20910,,85028,607.0,BOUILLE COURDAULT,85420.0,"46.384528187,-0.6840464860000001",46.384528187,-0.6840464860000001
20440,,85029,2191.0,BOUIN,85230.0,"46.981080173,-2.004051302",46.981080173,-2.004051302
20300,,85031,3192.0,LE BOUPERE,85510.0,"46.787601346,-0.9310709170000001",46.787601346,-0.931070917
19070,,85033,753.0,BOURNEAU,85200.0,"46.547845177,-0.813809392",46.547845177,-0.813809392
21240,,85034,3472.0,BOURNEZEAU,85480.0,"46.62976544,-1.141559196",46.62976544,-1.141559196
21240,,85034,3472.0,BOURNEZEAU,85480.0,"46.62976544,-1.141559196",46.62976544,-1.141559196
23070,,85035,4750.0,BRETIGNOLLES SUR MER,85470.0,"46.638175414,-1.863727466",46.638175414,-1.863727466
20330,,85036,583.0,LA BRETONNIERE LA CLAYE,85320.0,"46.488176703,-1.267631965",46.488176703,-1.267631965
20330,,85036,583.0,LA BRETONNIERE LA CLAYE,85320.0,"46.488176703,-1.267631965",46.488176703,-1.267631965
19110,,85037,647.0,BREUIL BARRET,85120.0,"46.650561306,-0.67226984",46.650561306,-0.67226984
22070,,85038,2842.0,LES BROUZILS,85260.0,"46.885464759,-1.331488191",46.885464759,-1.331488191
21180,,85039,4003.0,LA BRUFFIERE,85530.0,"47.014706055,-1.183315455",47.014706055,-1.183315455
19530,,85040,1134.0,LA CAILLERE ST HILAIRE,85410.0,"46.629757011,-0.933302646",46.629757011,-0.933302646
19530,,85040,1134.0,LA CAILLERE ST HILAIRE,85410.0,"46.629757011,-0.933302646",46.629757011,-0.933302646
20070,,85041,311.0,CEZAIS,85410.0,"46.591653227,-0.8023108470000001",46.591653227,-0.8023108470000001
19610,,85042,1921.0,CHAILLE LES MARAIS,85450.0,"46.38555534,-1.010409379",46.38555534,-1.010409379
19610,,85042,1921.0,CHAILLE LES MARAIS,85450.0,"46.38555534,-1.010409379",46.38555534,-1.010409379
19610,,85042,1921.0,CHAILLE LES MARAIS,85450.0,"46.38555534,-1.010409379",46.38555534,-1.010409379
21720,,85045,1082.0,LA CHAIZE GIRAUD,85220.0,"46.64759289,-1.81978223",46.64759289,-1.81978223
21770,,85046,3828.0,LA CHAIZE LE VICOMTE,85310.0,"46.672823575,-1.2919531210000001",46.672823575,-1.291953121
21770,,85046,3828.0,LA CHAIZE LE VICOMTE,85310.0,"46.672823575,-1.2919531210000001",46.672823575,-1.291953121
21240,,85047,21318.0,CHALLANS,85300.0,"46.835592146,-1.839886618",46.835592146,-1.839886618
19500,,85049,1788.0,CHAMPAGNE LES MARAIS,85450.0,"46.374204729,-1.134065939",46.374204729,-1.134065939
19680,,85050,1860.0,LE CHAMP ST PERE,85540.0,"46.516055204,-1.339349737",46.516055204,-1.339349737
20250,,85051,8732.0,CHANTONNAY,85110.0,"46.669186164,-1.044128773",46.669186164,-1.044128773
20250,,85051,8732.0,CHANTONNAY,85110.0,"46.669186164,-1.044128773",46.669186164,-1.044128773
18960,,85053,256.0,LA CHAPELLE AUX LYS,85120.0,"46.622516529,-0.643005826",46.622516529,-0.643005826
19970,,85054,907.0,LA CHAPELLE HERMIER,85220.0,"46.682425461,-1.720708989",46.682425461,-1.720708989
20910,,85055,964.0,LA CHAPELLE PALLUAU,85670.0,"46.787637324,-1.62464968",46.787637324,-1.62464968
20280,,85056,394.0,LA CHAPELLE THEMER,85210.0,"46.564256581,-0.959883856",46.564256581,-0.959883856
22230,,85058,748.0,CHASNAIS,85400.0,"46.445900746,-1.238149284",46.445900746,-1.238149284
19350,,85059,2579.0,LA CHATAIGNERAIE,85120.0,"46.642050983,-0.7400276100000001",46.642050983,-0.7400276100000001
21320,,85061,1553.0,CHATEAU GUIBERT,85320.0,"46.574300011,-1.255284093",46.574300011,-1.255284093
21040,,85062,1075.0,CHATEAUNEUF,85710.0,"46.916928355,-1.9256661940000002",46.916928355,-1.925666194
21380,,85064,2503.0,CHAUCHE,85140.0,"46.828286388,-1.271365543",46.828286388,-1.271365543
20930,,85065,3638.0,CHAVAGNES EN PAILLERS,85250.0,"46.895023049,-1.240444915",46.895023049,-1.240444915
19990,,85066,846.0,CHAVAGNES LES REDOUX,85390.0,"46.710449071,-0.91515512",46.710449071,-0.91515512
20800,,85067,994.0,CHEFFOIS,85390.0,"46.678765331,-0.783037081",46.678765331,-0.783037081
20440,,85070,3229.0,COEX,85220.0,"46.707689442,-1.757383052",46.707689442,-1.757383052
20660,,85071,3553.0,COMMEQUIERS,85220.0,"46.767791496,-1.8251941500000002",46.767791496,-1.82519415
21160,,85072,1010.0,LA COPECHAGNIERE,85260.0,"46.852820158,-1.344908328",46.852820158,-1.344908328
