Insee - Statistiques locales; ; ; ; 
Référentiel géographique : France par commune; ; ; ; 
Code;Libellé;Population municipale 2020;Répartition de la pop. en 3 classes d'âges 2019 - Moins de 25 ans;Répartition de la pop. en 3 classes d'âges 2019 - Entre 25 et 64 ans;Répartition de la pop. en 3 classes d'âges 2019 - 65 ans ou plus;Part des pers. âgées de 25 à 64 ans 2019
07027;Beauchastel;1840;523;957;364;51.9
07028;Beaulieu;524;127;247;142;47.9
07029;Beaumont;254;56;118;77;47
07030;Beauvène;206;33;106;68;51.2
07031;Berrias-et-Casteljau;755;176;387;198;50.8
07032;Berzème;161;45;90;29;54.9
07033;Bessas;225;54;109;57;49.5
07034;Bidon;256;66;129;56;51.6
07035;Boffres;610;136;342;137;55.6
07036;Bogy;448;129;238;77;53.6
07037;Borée;147;31;67;48;45.8
07038;Borne;49;4;24;21;49
07039;Bozas;256;60;122;70;48.4
07040;Boucieu-le-Roi;254;50;134;75;51.7
07041;Boulieu-lès-Annonay;2332;684;1191;501;50.1
07042;Bourg-Saint-Andéol;7187;2020;3403;1764;47.3
07044;Brossainc;250;82;139;38;53.6
07045;Burzet;525;89;228;205;43.7
07047;Cellier-du-Luc;86;18;40;26;47.6
07048;Chalencon;338;78;172;86;51.2
07049;Le Chambon;56;5;25;24;46.3
07050;Chambonas;955;203;383;355;40.7
07051;Champagne;577;164;309;108;53.2
07052;Champis;616;183;341;91;55.4
07053;Chandolas;535;126;254;143;48.6
07054;Chanéac;256;58;134;62;52.8
07055;Charmes-sur-Rhône;3044;898;1515;566;50.9
07056;Charnas;904;306;482;125;52.8
07058;Chassiers;1019;237;546;256;52.5
07059;Châteaubourg;238;67;125;48;52.1
07060;Châteauneuf-de-Vernoux;265;76;128;59;48.5
07061;Chauzon;419;66;213;136;51.3
07062;Chazeaux;145;38;72;40;47.8
07063;Cheminas;404;135;205;57;51.6
07064;Le Cheylard;2849;569;1344;964;46.7
07065;Chirols;234;55;121;60;51.3
07066;Chomérac;3004;798;1548;669;51.3
07067;Colombier-le-Cardinal;327;103;172;43;54.1
07068;Colombier-le-Jeune;571;137;261;174;45.6
07069;Colombier-le-Vieux;652;172;337;149;51.2
07070;Cornas;2328;625;1189;497;51.4
07071;Coucouron;782;134;366;290;46.3
07072;Coux;1659;426;807;429;48.6
07073;Le Crestet;521;122;283;115;54.4
07074;Creysseilles;153;40;70;40;46.4
07075;Cros-de-Géorand;149;22;87;40;58.4
07076;Cruas;3069;965;1625;473;53
07077;Darbres;259;74;130;50;51.1
07078;Davézieux;3144;690;1512;966;47.7
07079;Désaignes;1156;259;605;298;52.1
07080;Devesset;298;72;156;69;52.5
07081;Dompnac;64;4;34;20;59.4
07082;Dornas;202;35;107;63;52.2
07083;Dunière-sur-Eyrieux;436;89;230;115;53
07084;Eclassan;1031;305;536;187;52.2
07085;Empurany;603;160;304;156;49
07086;Étables;936;291;503;137;54.1
07087;Fabras;444;98;214;121;49.3
07088;Faugères;94;13;50;34;52
07089;Félines;1754;521;943;249;55
07090;Flaviac;1240;340;639;245;52.2
07091;Fons;328;83;206;44;61.8
07092;Freyssenet;46;8;25;13;55.3
07093;Genestelle;275;64;120;92;43.5
07094;Gilhac-et-Bruzac;178;51;89;38;50
07095;Gilhoc-sur-Ormèze;464;122;230;108;50.1
07096;Gluiras;368;75;164;132;44.3
07097;Glun;693;212;394;87;56.9
07098;Gourdon;80;19;43;19;53.1
07099;Gras;618;154;339;140;53.6
07100;Gravières;513;87;223;189;44.6
07101;Grospierres;911;199;456;256;50.1
07102;Guilherand-Granges;10965;2471;5043;3242;46.9
07103;Saint-Julien-d'Intres;310;67;152;92;48.9
07104;Issamoulenc;93;12;40;35;45.7
07105;Issanlas;100;21;52;26;52.5
07106;Issarlès;125;22;62;48;47.2
07107;Jaujac;1291;299;542;432;42.6
07108;Jaunac;117;30;64;25;54
07109;Joannas;295;47;158;92;53.1
07110;Joyeuse;1741;391;792;569;45.2
07111;Juvinas;175;19;92;58;54.7
07112;Labastide-sur-Bésorgues;259;57;134;57;54.1
07113;Labastide-de-Virac;311;63;184;61;59.7
07114;Labatie-d'Andaure;199;41;101;59;50.5
07115;Labeaume;674;119;339;213;50.5
07116;Labégude;1359;322;605;431;44.6
07117;Lablachère;2213;506;1012;688;45.9
07118;Laboule;145;25;72;48;49.7
07119;Le Lac-d'Issarlès;252;34;110;111;43.1
07120;Lachamp-Raphaël;58;4;32;25;52.4
07121;Lachapelle-Graillouse;191;30;100;62;52.1
07122;Lachapelle-sous-Aubenas;1699;440;890;327;53.7
07123;Lachapelle-sous-Chanéac;163;47;74;43;45.1
07124;Lafarre;40;7;24;8;62.5
07126;Lagorce;1179;285;615;270;52.6
07127;Lalevade-d'Ardèche;1131;289;500;329;44.7
07128;Lalouvesc;374;54;148;177;39.2
07129;Lamastre;2361;425;1075;849;45.8
07130;Lanarce;207;30;112;63;54.6
07131;Lanas;448;123;235;94;52.1
07132;Largentière;1573;387;748;452;47.2
07133;Larnas;250;89;135;19;55.5
07134;Laurac-en-Vivarais;1032;271;456;292;44.7
07136;Laveyrune;104;13;49;43;46.7
07137;Lavillatte;43;2;22;21;48.9
07138;Lavilledieu;2230;606;1116;504;50.1
07139;Laviolle;103;12;52;41;49.5
07140;Lemps;797;234;441;122;55.3
07141;Lentillères;234;67;122;43;52.4
07142;Lespéron;314;72;170;76;53.3
07143;Limony;785;211;400;162;51.7
07144;Loubaresse;49;11;22;14;46.3
07145;Lussas;1154;311;634;215;54.7
07146;Lyas;598;136;317;148;52.7
07147;Malarce-sur-la-Thines;242;38;150;54;62
07148;Malbosc;146;23;78;45;53.4
07149;Marcols-les-Eaux;279;33;88;163;31
07150;Mariac;551;99;303;154;54.5
07151;Mars;254;67;125;65;48.8
07152;Mauves;1191;327;630;226;53.3
07153;Mayres;264;33;114;117;43.2
07154;Mazan-l'Abbaye;122;21;69;31;57
07155;Mercuer;1245;263;611;335;50.5
07156;Meyras;929;214;478;239;51.4
07157;Meysse;1372;428;713;205;53
07158;Mézilhac;97;11;58;30;58.6
07159;Mirabel;736;210;386;119;54
07160;Monestier;62;7;38;19;59
07161;Montpezat-sous-Bauzon;737;179;342;218;46.3
07162;Montréal;577;149;293;139;50.4
07163;Montselgues;83;19;41;20;51.2
07165;Belsentes;553;117;300;135;54.4
07166;Nozières;244;51;126;73;50.4
07167;Les Ollières-sur-Eyrieux;1011;275;502;229;49.9
07168;Orgnac-l'Aven;587;143;315;139;52.7
07169;Ozon;380;118;191;72;50.1
07170;Pailharès;243;53;133;57;54.7
07171;Payzac;538;143;231;163;43
07172;Peaugres;2305;668;1189;419;52.3
07173;Péreyres;50;5;19;26;38.8
07174;Peyraud;494;129;255;98;53
07175;Le Plagnal;77;19;39;25;47.3
07176;Planzolles;158;31;72;50;47.1
07177;Plats;843;270;472;104;55.8
07178;Pont-de-Labeaume;583;148;292;147;49.7
07179;Pourchères;135;30;73;31;54.6
07181;Le Pouzin;2883;799;1433;647;49.8
07182;Prades;1180;294;606;286;51.1
07183;Pradons;496;101;223;149;47.1
07184;Pranles;510;127;271;113;53.1
07185;Préaux;709;200;348;155;49.5
07186;Privas;8567;2282;4046;2136;47.8
07187;Prunet;136;27;59;49;43.9
07188;Quintenas;1707;488;839;359;49.8
07189;Ribes;325;67;147;101;46.8
07190;Rochecolombe;218;40;111;65;51.4
07191;Rochemaure;2278;700;1171;421;51.1
07192;Rochepaule;240;35;117;90;48.3
07193;Rocher;275;42;90;144;32.6
07194;Rochessauve;461;149;243;65;53.1
07195;La Rochette;63;14;31;17;50
07196;Rocles;257;61;138;59;53.5
07197;Roiffieux;2724;671;1355;720;49.4
07198;Rompon;1131;331;614;181;54.5
07199;Rosières;1280;294;604;351;48.4
07200;Le Roux;61;11;34;14;57.6
07201;Ruoms;2281;393;1042;841;45.8
07202;Sablières;174;37;100;41;56.2
07203;Sagnes-et-Goudoulet;116;17;60;39;51.7
07204;Saint-Agrève;2350;514;1186;677;49.9
07205;Saint-Alban-d'Ay;1420;417;747;255;52.6
07206;Saint-Alban-en-Montagne;69;11;39;27;50.7
07207;Saint-Alban-Auriolles;1083;216;546;322;50.4
07208;Saint-Andéol-de-Berg;121;33;69;21;56.1
07209;Saint-Andéol-de-Fourchades;55;9;30;15;54.7
07210;Saint-Andéol-de-Vals;516;124;266;130;51.2
07211;Saint-André-de-Cruzières;462;78;228;155;49.5
07212;Saint-André-en-Vivarais;210;50;109;52;51.8
07213;Saint-André-Lachamp;153;40;82;27;55.1
07214;Saint-Apollinaire-de-Rias;206;52;102;51;49.8
07215;Saint-Barthélemy-le-Meil;201;28;111;60;55.8
07216;Saint-Barthélemy-Grozon;497;121;254;122;51.1
07217;Saint-Barthélemy-le-Plain;842;236;433;164;51.9
07218;Saint-Basile;340;76;181;90;52.2
07219;Saint-Bauzile;326;113;184;23;57.4
07220;Saint-Christol;105;16;57;34;53.3
07221;Saint-Cierge-la-Serre;248;73;134;41;54
07222;Saint-Cierge-sous-le-Cheylard;211;43;113;53;54.1
07223;Saint-Cirgues-de-Prades;139;34;61;44;43.9
07224;Saint-Cirgues-en-Montagne;222;43;108;65;50
07225;Saint-Clair;1225;291;639;258;53.8
07226;Saint-Clément;90;18;49;21;55.7
07227;Saint-Cyr;1404;417;742;233;53.3
07228;Saint-Désirat;849;246;446;152;52.8
07229;Saint-Didier-sous-Aubenas;930;252;438;236;47.3
07230;Saint-Étienne-de-Boulogne;414;110;228;75;55.3
07231;Saint-Étienne-de-Fontbellon;2880;724;1394;715;49.2
07232;Saint-Étienne-de-Lugdarès;408;76;212;125;51.3
07233;Saint-Étienne-de-Serre;207;55;106;51;50.1
07234;Saint-Étienne-de-Valoux;296;102;142;53;48
07235;Sainte-Eulalie;213;45;103;68;47.7
07236;Saint-Félicien;1125;225;513;409;44.8
07237;Saint-Fortunat-sur-Eyrieux;784;237;382;158;49.2
07238;Saint-Genest-de-Beauzon;337;90;153;89;46.1
07239;Saint-Genest-Lachamp;113;13;58;39;52.9
07240;Saint-Georges-les-Bains;2408;687;1268;450;52.7
07241;Saint-Germain;710;197;383;131;53.8
07242;Saint-Gineys-en-Coiron;114;21;56;34;50.4
07243;Saint-Jacques-d'Atticieux;290;78;162;50;55.9
07244;Saint-Jean-Chambre;254;67;137;52;53.3
07245;Saint-Jean-de-Muzols;2507;594;1212;702;48.3
07247;Saint-Jean-le-Centenier;856;298;424;124;50.2
07248;Saint-Jean-Roure;242;74;132;41;53.4
07249;Saint-Jeure-d'Andaure;93;19;47;30;49
07250;Saint-Jeure-d'Ay;493;147;238;102;48.9
07251;Saint-Joseph-des-Bancs;174;48;91;34;52.9
07253;Saint-Julien-du-Gua;169;39;83;53;47.3
07254;Saint-Julien-du-Serre;865;229;455;189;52.1
07255;Saint-Julien-en-Saint-Alban;1434;420;786;256;53.8
07257;Saint-Julien-le-Roux;118;26;54;34;47.7
07258;Saint-Julien-Vocance;223;32;127;64;57
07259;Saint-Just-d'Ardèche;1681;478;875;335;51.8
07260;Saint-Lager-Bressac;953;302;507;141;53.3
07261;Saint-Laurent-du-Pape;1600;458;796;335;50.1
07262;Saint-Laurent-les-Bains-Laval-d'Aurelle;176;27;78;67;45.4
07263;Saint-Laurent-sous-Coiron;116;24;54;33;48.3
07264;Saint-Marcel-d'Ardèche;2379;576;1266;538;53.2
07265;Saint-Marcel-lès-Annonay;1383;428;670;286;48.4
07266;Sainte-Marguerite-Lafigère;113;17;50;46;44.2
07267;Saint-Martial;268;60;138;69;51.7
07268;Saint-Martin-d'Ardèche;947;228;504;217;53.1
07269;Saint-Martin-de-Valamas;1092;178;518;401;47.2
07270;Saint-Martin-sur-Lavezon;433;105;246;81;56.9
07272;Saint-Maurice-d'Ardèche;332;63;169;81;53.9
07273;Saint-Maurice-d'Ibie;216;51;102;64;47
07274;Saint-Maurice-en-Chalencon;200;45;103;60;49.5
07275;Saint-Mélany;100;13;55;35;53.8
07276;Saint-Michel-d'Aurance;265;81;149;36;56
07277;Saint-Michel-de-Boulogne;148;51;71;27;47.7
07278;Saint-Michel-de-Chabrillanoux;404;94;223;71;57.4
07279;Saint-Montan;1926;571;978;348;51.6
07280;Saint-Paul-le-Jeune;965;216;434;308;45.3
07281;Saint-Péray;7538;2049;3673;1858;48.5
07282;Saint-Pierre-de-Colombier;440;78;245;107;57
07283;Saint-Pierre-la-Roche;62;19;31;13;49.9
07284;Saint-Pierre-Saint-Jean;181;26;89;54;52.5
07285;Saint-Pierre-sur-Doux;112;24;48;37;43.9
07286;Saint-Pierreville;517;110;221;195;42
07287;Saint-Pons;294;82;156;58;52.7
07288;Saint-Priest;1320;344;669;267;52.3
07289;Saint-Privat;1664;396;786;507;46.6
07290;Saint-Prix;270;81;137;51;50.9
07291;Saint-Remèze;854;203;430;225;50.1
07292;Saint-Romain-d'Ay;1221;412;634;203;50.8
07293;Saint-Romain-de-Lerps;913;275;497;128;55.2
07294;Saint-Sauveur-de-Cruzières;544;98;287;148;53.8
07295;Saint-Sauveur-de-Montagut;1103;244;498;364;45
07296;Saint-Sernin;1772;465;881;401;50.4
07297;Saint-Sylvestre;509;157;266;85;52.4
07298;Saint-Symphorien-sous-Chomérac;787;213;451;113;58.1
07299;Saint-Symphorien-de-Mahun;119;26;62;32;51.3
07300;Saint-Thomé;465;120;250;91;54.2
07301;Saint-Victor;946;236;462;253;48.6
07302;Saint-Vincent-de-Barrès;833;235;480;122;57.4
07303;Saint-Vincent-de-Durfort;269;69;120;65;47.2
07304;Salavas;711;149;368;186;52.3
07305;Les Salelles;383;72;187;113;50.2
07306;Sampzon;240;43;125;64;53.9
07307;Sanilhac;448;102;234;110;52.5
07308;Sarras;2242;633;1085;510;48.7
07309;Satillieu;1501;323;717;463;47.7
07310;Savas;897;272;503;128;55.7
07311;Sceautres;151;38;71;36;49
07312;Sécheras;524;169;293;71;55
07313;Serrières;1117;270;510;357;44.9
07314;Silhac;382;86;212;82;55.9
07315;La Souche;376;77;178;117;47.8
07316;Soyons;2299;586;1238;460;54.2
07317;Talencieux;1111;340;588;157;54.2
07318;Tauriers;200;48;95;57;47.4
07319;Le Teil;8841;2699;4273;1861;48.4
07321;Thorrenc;255;69;132;38;55.4
07322;Thueyts;1213;234;553;429;45.5
07323;Toulaud;1727;494;943;270;55.2
07324;Tournon-sur-Rhône;10835;3106;5026;2489;47.3
07325;Ucel;2056;487;986;589;47.8
07326;Usclades-et-Rieutord;117;22;50;45;42.6
07327;Uzer;415;94;196;122;47.5
07328;Vagnas;603;131;297;155;50.9
07329;Valgorge;420;66;221;130;53
07330;Vallon-Pont-d'Arc;2435;539;1083;790;44.9
07331;Vals-les-Bains;3495;653;1636;1241;46.3
07332;Valvignères;439;121;237;89;52.9
07333;Vanosc;952;262;486;187;52
07334;Les Vans;2653;546;1183;926;44.6
07335;Vaudevant;209;45;112;49;54.1
07336;Vernon;223;40;104;81;46.2
07337;Vernosc-lès-Annonay;2594;794;1313;507;50.2
07338;Vernoux-en-Vivarais;1970;480;950;532;48.4
07339;Vesseaux;2020;557;1040;393;52.3
07340;Veyras;1510;336;776;402;51.3
07341;Villeneuve-de-Berg;3028;730;1372;899;45.7
07342;Villevocance;1183;293;600;291;50.7
07343;Vinezac;1410;389;741;271;52.9
07344;Vinzieux;483;144;242;81;51.9
07345;Vion;944;262;497;185;52.6
07346;Viviers;3667;910;1812;967;49.1
07347;Vocance;623;172;311;144;49.5
07348;Vogüé;1081;320;560;217;51.1
07349;La Voulte-sur-Rhône;4828;1234;2299;1315;47.4
08001;Acy-Romance;469;102;248;117;53.1
08003;Aiglemont;1642;395;835;407;51
08004;Aire;244;72;124;41;52.5
08005;Alincourt;159;59;74;25;46.8
08006;Alland'Huy-et-Sausseuil;252;77;133;32;54.8
08008;Amagne;728;219;383;109;53.9
08010;Ambly-Fleury;133;40;70;23;53
08011;Anchamps;212;58;116;36;55
08013;Angecourt;388;105;208;77;53.3
08014;Annelles;143;55;70;16;49.6
08015;Antheny;100;23;49;29;48.5
08016;Aouste;207;52;100;53;48.8
08017;Apremont;118;31;54;32;46.2
08018;Ardeuil-et-Montfauxelles;76;19;33;21;44.7
08019;Les Grandes-Armoises;59;23;26;12;42.6
08020;Les Petites-Armoises;60;16;30;14;50
08021;Arnicourt;153;46;96;13;62
08022;Arreux;317;84;177;59;55.3
08023;Artaise-le-Vivier;65;15;35;15;54.5
08024;Asfeld;1079;310;539;239;49.6
08025;Attigny;1112;294;552;273;49.4
08026;Aubigny-les-Pothées;307;94;159;58;51.1
08027;Auboncourt-Vauzelles;97;25;53;19;54.9
08028;Aubrives;982;277;518;187;52.7
08029;Auflance;85;14;51;21;58.8
08030;Auge;58;13;25;20;43.1
08031;Aure;41;7;21;15;48.8
08032;Aussonce;220;81;113;24;51.8
08033;Authe;91;22;47;21;52.2
08034;Autrecourt-et-Pourron;337;82;179;79;52.7
08035;Autruche;54;16;30;14;50
08036;Autry;108;23;45;46;39.5
08037;Auvillers-les-Forges;891;266;453;161;51.5
08038;Avançon;340;106;164;58;50.1
08039;Avaux;480;130;268;67;57.7
08040;Les Ayvelles;881;258;489;140;55.2
08041;Baâlons;204;61;110;35;53.6
08043;Balan;1629;408;858;356;52.9
08044;Balham;169;56;88;19;53.9
08045;Ballay;257;50;148;70;55.3
08046;Banogne-Recouvrance;160;45;82;32;51.6
08047;Barbaise;108;22;60;23;56.7
08048;Barby;407;116;210;91;50.4
08049;Bar-lès-Buzancy;129;39;62;27;48.8
08052;Bayonville;73;16;35;31;42.5
08053;Bazeilles;2405;769;1170;485;48.3
08055;Beaumont-en-Argonne;424;125;217;86;50.7
08056;Beffu-et-le-Morthomme;44;14;20;11;44.4
08057;Belleville-et-Châtillon-sur-Bar;244;89;129;42;49.4
08058;Belval;221;63;114;45;51.4
08059;Belval-Bois-des-Dames;28;2;19;9;64.3
08060;Bergnicourt;298;111;136;46;46.5
08061;La Berlière;37;11;18;9;47.4
08062;Bertoncourt;126;31;63;32;50
08063;La Besace;133;32;66;38;48.9
08064;Biermes;310;81;166;60;54
08065;Bièvres;46;8;25;13;54.3
08066;Bignicourt;67;21;35;12;51.5
08067;Blagny;1110;316;534;271;47.6
08069;Blanchefosse-et-Bay;142;30;64;51;44.2
08070;Blanzy-la-Salonnaise;376;113;207;49;56.1
08071;Blombay;135;44;63;30;46
08073;Bossus-lès-Rumigny;93;28;43;25;45.2
08074;Bouconville;57;10;27;20;47.4
08075;Boult-aux-Bois;138;32;73;32;53.6
08076;Boulzicourt;971;266;536;163;55.5
08077;Bourcq;52;12;28;11;54.9
08078;Bourg-Fidèle;845;271;445;136;52.2
08080;Bouvellemont;125;42;65;22;50.4
08081;Bogny-sur-Meuse;5011;1507;2494;1016;49.7
08082;Brécy-Brières;79;21;44;16;54.1
08083;Brévilly;359;92;193;68;54.6
08084;Brienne-sur-Aisne;274;93;141;37;51.9
08085;Brieulles-sur-Bar;225;68;110;49;48.6
08086;Briquenay;90;25;41;25;44.7
08087;Brognon;141;35;85;26;58.3
08088;Bulson;133;41;70;23;52.2
08089;Buzancy;372;112;186;72;50.3
08090;Carignan;2875;819;1342;718;46.6
08092;Cauroy;189;47;103;40;54.2
08094;Cernion;56;16;26;16;44.8
08095;Chagny;179;57;89;36;48.9
08096;Chalandry-Elaire;715;188;416;105;58.7
08097;Challerange;437;114;214;115;48.3
08098;Champigneulle;54;9;20;25;37
08099;Champigneul-sur-Vence;122;39;71;13;57.7
08100;Champlin;73;21;36;16;49.3
08101;La Chapelle;165;44;81;42;48.5
08102;Chappes;87;18;49;25;52.9
08103;Charbogne;221;54;125;43;56.1
08104;Chardeny;61;15;32;13;52.7
08105;Charleville-Mézières;46388;13607;22667;10161;48.8
08106;Charnois;71;17;35;21;47.9
08107;Château-Porcien;1323;398;635;298;47.7
08109;Chatel-Chéhéry;138;29;61;51;43.3
08110;Le Châtelet-sur-Sormonne;168;42;87;35;53
08111;Le Châtelet-sur-Retourne;776;254;435;93;55.7
08113;Chaumont-Porcien;506;159;230;108;46.3
08115;Chémery-Chéhéry;528;136;293;116;53.8
08116;Bairon et ses environs;1026;276;480;265;47
08117;Chesnois-Auboncourt;160;50;76;33;47.8
08119;Cheveuges;456;142;239;74;52.5
08120;Chevières;45;8;19;18;42.2
08121;Chilly;135;40;79;19;57.6
08122;Chooz;756;188;405;161;53.7
08123;Chuffilly-Roche;70;19;39;14;54.2
08124;Clavy-Warby;344;94;185;66;53.6
08125;Cliron;407;112;216;75;53.6
08126;Condé-lès-Herpy;222;70;115;36;52.1
08128;Condé-lès-Autry;63;13;35;17;53.7
08130;Contreuve;83;25;43;15;51.9
08131;Cornay;65;13;28;23;43.8
08132;Corny-Machéroménil;193;65;102;22;54
08133;Coucy;518;160;266;82;52.3
08134;Coulommes-et-Marqueny;75;15;35;28;44.9
08135;La Croix-aux-Bois;153;43;68;41;45
08136;Daigny;347;105;190;54;54.6
08137;Damouzy;448;115;238;105;51.9
08138;Les Deux-Villes;253;87;129;39;50.4
08139;Deville;1042;281;542;218;52.1
08140;Dom-le-Mesnil;1064;288;584;211;53.9
08141;Dommery;183;47;92;42;50.8
08142;Donchery;2008;521;1027;470;50.9
08143;Doumely-Bégny;73;20;31;22;42.5
08144;Doux;103;41;51;11;49.5
08145;Douzy;2182;718;1130;351;51.4
08146;Draize;91;27;51;17;53.8
08147;Dricourt;80;31;44;9;52.4
08148;L'Écaille;272;100;159;20;56.9
08149;L'Échelle;142;40;70;31;49.6
08150;Écly;169;39;89;42;52.4
08151;Écordal;297;83;165;58;53.9
08153;Escombres-et-le-Chesnois;344;106;191;50;55
08154;Estrebay;82;22;45;14;55.6
08155;Étalle;99;34;52;15;52
08156;Éteignières;495;172;263;74;51.7
08158;Étrépigny;290;77;174;48;58.3
08159;Euilly-et-Lombut;110;29;50;31;45.5
08160;Évigny;189;45;106;37;56.4
08161;Exermont;36;15;16;7;41.7
08162;Fagnon;344;86;193;71;55.2
08163;Faissault;260;75;136;45;53.3
08164;Falaise;340;78;158;100;46.9
08165;Faux;59;13;34;10;58.9
08166;Fépin;258;93;126;49;47.2
08167;La Férée;73;18;37;19;50
08168;La Ferté-sur-Chiers;175;44;82;48;47.1
08169;Flaignes-Havys;96;21;49;35;46.9
08170;Fleigneux;222;66;114;35;53.2
08171;Fléville;94;25;56;14;59.4
08172;Fligny;177;69;92;27;48.9
08173;Flize;1708;483;967;272;56.2
08174;Floing;2293;554;1170;588;50.6
08175;Foisches;242;58;135;45;56.7
08176;Fossé;56;11;31;11;58.5
08178;Fraillicourt;184;50;83;53;44.4
08179;Francheval;589;155;339;103;56.8
08180;La Francheville;1664;420;906;345;54.2
08182;Le Fréty;57;12;25;17;46.6
08183;Fromelennes;1046;299;562;181;53.9
08184;Fromy;84;21;44;17;53.7
08185;Fumay;3181;801;1564;915;47.7
08186;Germont;49;13;32;4;65.3
08187;Gernelle;312;80;168;63;54.1
08188;Gespunsart;995;236;527;253;51.9
08189;Girondelle;165;47;96;19;59.5
08190;Givet;6343;1775;3355;1346;51.8
08191;Givonne;1056;318;522;212;49.6
08192;Givron;89;19;45;22;52.9
08193;Givry;271;86;138;48;50.9
08194;Glaire;832;166;394;285;46.6
08195;Gomont;324;99;176;51;54
08196;Grandchamp;99;32;49;23;47.4
08197;Grandham;37;10;10;17;27
08198;Grandpré;514;112;263;144;50.6
08199;La Grandville;790;234;430;132;54
08200;Grivy-Loisy;184;55;92;38;49.7
08201;Gruyères;103;33;57;10;57
08202;Gué-d'Hossus;513;119;285;113;55.2
08203;Guignicourt-sur-Vence;274;71;157;52;56.1
08204;Guincourt;78;14;52;17;62.8
08205;Hagnicourt;70;26;39;8;52.9
08206;Ham-les-Moines;367;114;192;65;51.7
08207;Ham-sur-Meuse;228;59;128;45;55.3
08208;Hannappes;134;25;57;55;41.6
08209;Hannogne-Saint-Martin;463;138;272;65;57.2
08210;Hannogne-Saint-Rémy;113;29;52;32;46
08211;Haraucourt;720;189;374;159;51.8
08212;Harcy;504;150;254;100;50.4
08214;Hargnies;489;137;260;91;53.2
08215;Harricourt;44;8;22;14;50
08216;Haudrecy;314;89;171;54;54.5
08217;Haulmé;87;25;41;21;47.1
08218;Les Hautes-Rivières;1382;364;738;344;51
08219;Hauteville;118;29;64;24;54.7
08220;Hauviné;338;111;177;46;53
08222;Haybes;1829;478;959;410;51.9
08223;Herbeuval;123;36;67;19;54.5
08225;Herpy-l'Arlésienne;207;62;114;29;55.6
08226;Hierges;167;52;68;50;40
08228;La Horgne;161;48;102;18;60.7
08229;Houdilcourt;130;34;65;32;49.6
08230;Houldizy;392;131;204;55;52.3
08232;Illy;413;102;242;68;58.8
08233;Imécourt;45;13;26;7;57.1
08234;Inaumont;115;27;65;12;62.9
08235;Issancourt-et-Rumel;382;81;215;79;57.4
08236;Jandun;301;92;161;44;54.2
08237;Joigny-sur-Meuse;643;162;352;141;53.8
08238;Jonval;98;26;49;26;48.5
08239;Juniville;1247;403;644;186;52.3
08240;Justine-Herbigny;169;51;96;24;56.2
08242;Laifour;423;91;212;125;49.5
08243;Lalobbe;164;26;93;46;56.4
08244;Lametz;73;20;35;17;48.6
08245;Lançon;31;4;12;15;38.7
08246;Landres-et-Saint-Georges;72;8;32;34;43.2
08247;Landrichamps;135;31;78;22;59.5
08248;Launois-sur-Vence;685;218;357;111;52
08249;Laval-Morency;237;62;125;53;52.3
08250;Leffincourt;187;59;88;40;47.1
08251;Lépron-les-Vallées;73;26;38;11;51.3
08252;Létanne;113;29;63;26;53.1
08254;Liart;618;177;257;183;41.7
08255;Linay;222;79;115;30;51.3
08256;Liry;84;19;34;33;39.8
08257;Logny-Bogny;154;44;78;33;50.3
08259;Longwé;71;16;35;22;47.9
08260;Lonny;619;204;345;78;55.1
08262;Lucquy;571;178;290;104;50.7
08263;Lumes;1114;297;592;237;52.6
08264;Machault;513;181;248;86;48.2
08268;Maisoncelle-et-Villers;69;20;31;17;45.6
08269;Malandry;78;28;42;9;53.2
08271;Manre;102;20;50;30;50
08272;Maranwez;56;16;27;14;47.4
08273;Marby;73;18;35;19;48.6
08274;Marcq;96;21;39;39;39.6
08275;Margny;213;72;106;30;51
08276;Margut;725;203;397;140;53.7
08277;Marlemont;129;43;67;21;51.1
08278;Marquigny;80;22;39;20;47.6
08279;Mars-sous-Bourcq;62;17;24;17;41.4
08280;Marvaux-Vieux;73;24;37;14;49.3
08281;Matton-et-Clémency;469;134;241;94;51.4
08282;Maubert-Fontaine;1031;331;503;198;48.7
08283;Mazerny;127;31;63;33;49.6
08284;Les Mazures;878;261;471;153;53.2
08286;Ménil-Annelles;116;30;59;24;51.9
08287;Ménil-Lépinois;137;44;72;17;54.2
08288;Mesmont;90;21;54;15;59.8
08289;Messincourt;605;198;326;80;54
08291;Mogues;240;90;132;23;53.8
08293;Moiry;140;32;66;45;46.4
08294;La Moncelle;132;32;70;34;51.5
08295;Mondigny;187;52;95;38;51.4
08296;Montcheutin;113;32;55;28;47.9
08297;Montcornet;300;77;192;30;64.2
08298;Montcy-Notre-Dame;1589;370;848;361;53.7
08300;Le Mont-Dieu;14;3;9;3;62.5
08301;Montgon;69;16;29;24;42
08302;Monthermé;2191;573;1083;581;48.4
08303;Monthois;388;119;196;70;50.9
08304;Montigny-sur-Meuse;80;15;40;26;49.4
08305;Montigny-sur-Vence;244;91;139;26;54.4
08306;Mont-Laurent;53;13;27;16;49.1
08307;Montmeillant;83;17;36;29;43.9
08308;Mont-Saint-Martin;89;34;39;15;44.6
08309;Mont-Saint-Remy;58;17;25;14;44.6
08310;Mouron;70;9;43;17;62.3
08311;Mouzon;2227;562;1039;625;46.7
08312;Murtin-et-Bogny;190;67;92;27;49.5
