name,address,business_status,latitude,longitude
MIOS US,"All. de la Plage, Mios",OPERATIONAL,44.6063346,-0.9414222999999998
BIGANOS TC,"Rue Pierre de Coubertin, Biganos",OPERATIONAL,44.637329,-0.9764869999999999
AUDENGE TC,"8 B Rd Point des Alouettes, Audenge",OPERATIONAL,44.68399,-1.015512
stages tennis multisports,"Rte de Louchats, Hostens",OPERATIONAL,44.5248287,-0.6486834
MY PADEL,"Allée de l'Agrostis zone des, Rte des Grands Pins, Ayguemorte-les-Graves",OPERATIONAL,44.6907275,-0.4993502
stages tennis multisports,"Rte de Louchats, Hostens",OPERATIONAL,44.5248287,-0.6486834
BEAUTIRAN AS,"Plaine des Sports Calens, Saint-Selve",OPERATIONAL,44.700401,-0.4639760000000001
PODENSAC TC,"2 Rue du Port, Podensac",OPERATIONAL,44.65075299999999,-0.354514
TERRES DE SPORTS,"92 Av. du Général de Gaulle, La Brède",OPERATIONAL,44.6884538,-0.5175288
BEAUTIRAN AS,"Plaine des Sports Calens, Saint-Selve",OPERATIONAL,44.700401,-0.4639760000000001
PODENSAC TC,"2 Rue du Port, Podensac",OPERATIONAL,44.65075299999999,-0.354514
LANGON TC,"Av. des Résistants, Langon",OPERATIONAL,44.547771,-0.252276
SAUVETERRE TC,"Mairie, Sauveterre-de-Guyenne",OPERATIONAL,44.69230650000001,-0.08664089999999999
FIRMI - DECAZEVILLE TENNIS CLUB,"Av. Léon Blum, Decazeville",OPERATIONAL,44.562939,2.242982
TC AUMONAIS,"route de, Javols, AUMONT AUBRAC",OPERATIONAL,44.693383,3.343048
Tennis Club de Mende Coeur de Lozère,"Complexe Sportif, Mende",OPERATIONAL,44.516912,3.474452
Tennis Club de Mende Coeur de Lozère,"Complexe Sportif, Mende",OPERATIONAL,44.516912,3.474452
Tennis Club Aubenas Tca,"66 Av. de Roqua, Aubenas",OPERATIONAL,44.62880579999999,4.3863153
Tennis Club,"quartier de, Chp de Beaufort, Villeneuve-de-Berg",OPERATIONAL,44.556738,4.50099
Tennis Club Montelimar,"40 Rte de Saint-Paul, Montélimar",OPERATIONAL,44.542948,4.7492945
MONTELIMAR TC,"15 rue des amandiers, La Laupie",OPERATIONAL,44.534615,4.751251
VIVIERS TC,"1 Chem. de Valpeyrouse, Viviers",OPERATIONAL,44.48261670000001,4.6795366
Tennis Club Embrunais,"avenue du lac, le plan d'eau, Embrun",OPERATIONAL,44.55130800000001,6.480456999999999
Officina del Padel,"Via Dr.Ezio Giraudo, 10, Villafalletto",OPERATIONAL,44.5455835,7.544937999999999
Tennis Club Saluzzo,"Tennis Club, Corso Giovenale Ancina, Saluzzo",OPERATIONAL,44.6478252,7.497882499999999
Officina del Padel,"Via Dr.Ezio Giraudo, 10, Villafalletto",OPERATIONAL,44.5455835,7.544937999999999
Granda Padel,"Via Artigianato, 14, Savigliano",OPERATIONAL,44.6491029,7.673253499999999
Centallo Padel,Centallo,OPERATIONAL,44.4955766,7.5851387
Circolo tennis centallese Matteo Costamagna,"Viale Vittorio Veneto, 5, Centallo",OPERATIONAL,44.49865459999999,7.586382799999999
I Platani Tennis & Sport Village,"Via Salmour, 70, Fossano",CLOSED_TEMPORARILY,44.5552787,7.7499208
Padel Club Bra,"Via Senatore Giovanni Sartori, 29, Bra",OPERATIONAL,44.7059125,7.839459799999999
Granda Padel,"Via Artigianato, 14, Savigliano",OPERATIONAL,44.6491029,7.673253499999999
Wepadel S.r.l.,"Corso Piave, 70, Alba",OPERATIONAL,44.6919501,8.023436199999999
A.S.D Padel's Island,"Str. Borgo S. Martino, Pocapaglia",OPERATIONAL,44.6975129,7.8893762
Wepadel S.r.l.,"Corso Piave, 70, Alba",OPERATIONAL,44.6919501,8.023436199999999
A.S.D Padel's Island,"Str. Borgo S. Martino, Pocapaglia",OPERATIONAL,44.6975129,7.8893762
Tennis Club Alba,"Borgata, Via Gaiole Rinaldi, 1, Diano D'alba",OPERATIONAL,44.6620713,8.0488235
Tennis Club Lège Cap Ferret,"24 Av. Edouard Branly, Lège-Cap-Ferret",OPERATIONAL,44.7528266,-1.1847313
PORGE AS,"4 bis avenue de, Chem. de Gleysaou, Le Porge",OPERATIONAL,44.87241119999999,-1.0920407
ARES TC,"Rue du Temple, Arès",OPERATIONAL,44.772337,-1.131588
PORGE AS,"4 bis avenue de, Chem. de Gleysaou, Le Porge",OPERATIONAL,44.87241119999999,-1.0920407
ARES TC,"Rue du Temple, Arès",OPERATIONAL,44.772337,-1.131588
Big Padel,"Décathlon Village, 5 Rue Hipparque, Mérignac",OPERATIONAL,44.8287376,-0.6799839999999999
4PADEL Bordeaux,"9 Rue Dumont d'Urville Entrée A, Bordeaux",OPERATIONAL,44.8799171,-0.5594688999999999
Padelcourt,"21 Av. de la Poterie, Gradignan",OPERATIONAL,44.7736349,-0.6349523
SquashBad33 Gradignan,"6 Av. Favard, Gradignan",OPERATIONAL,44.7864669,-0.6028728999999999
Tennis Club Du Pinsan,"Rue du Pinsan, Eysines",OPERATIONAL,44.8724352,-0.6544559999999999
GINGA Foot - Sports Complex 100% Brasil,"8 Rue Georges Nègrevergne, Mérignac",OPERATIONAL,44.81810309999999,-0.678014
proshop-tennis,"215 rue de Suzon Au TC Bordeaux, Talence",OPERATIONAL,44.81225389999999,-0.5795502
BORDEAUX TC,"Rue de Suzon, Talence",OPERATIONAL,44.8121948,-0.5801909
SquashBad33,"25 Av. Neil Armstrong, Mérignac",OPERATIONAL,44.839315,-0.6932448
Squash Bordeaux Sud,"6 Av. Favard, Gradignan",OPERATIONAL,44.7864218,-0.6020019
USTCT - Main Entrance - Tennis talence,"63 Av. de la Marne, Talence",OPERATIONAL,44.793435,-0.5985429999999999
PINSAN EYSINES TC,"Rue du Pinsan, Eysines",OPERATIONAL,44.87318399999999,-0.654712
OCEAN TC,"rue de bernaches, Bruges",OPERATIONAL,44.9003616,-0.6165033999999999
VIRELADE TC,"mairie, Bordeaux",OPERATIONAL,44.8522503,-0.6155404999999999
BOUSCAT US,"51 Rue Raymond Lavigne, Le Bouscat",OPERATIONAL,44.865623,-0.608848
Domaine de Rocquevielle,"Domaine de Rocquevielle, 107 Av. Marcel Dassault, Mérignac",OPERATIONAL,44.8489437,-0.7080327
Tennis Club,"5 Rue Hipparque, Mérignac",OPERATIONAL,44.82908250000001,-0.6799744999999999
PAREMPUYRE TC,"Rue Camille Montoya, Ludon-Médoc",OPERATIONAL,44.94603300000001,-0.59739
Big Padel,"Décathlon Village, 5 Rue Hipparque, Mérignac",OPERATIONAL,44.8287376,-0.6799839999999999
4PADEL Bordeaux,"9 Rue Dumont d'Urville Entrée A, Bordeaux",OPERATIONAL,44.8799171,-0.5594688999999999
MB Padel - Padel Bordeaux,"18 Rue Claude Bernard, Sainte-Eulalie",OPERATIONAL,44.9033001,-0.4922084
MY PADEL,"Allée de l'Agrostis zone des, Rte des Grands Pins, Ayguemorte-les-Graves",OPERATIONAL,44.6907275,-0.4993502
Padelcourt,"21 Av. de la Poterie, Gradignan",OPERATIONAL,44.7736349,-0.6349523
US Cenon Tennis/Padel - Complexe Francis Lafuente,"3 All. Simone Bouluguet, Cenon",OPERATIONAL,44.8590408,-0.5260269
SquashBad33 Gradignan,"6 Av. Favard, Gradignan",OPERATIONAL,44.7864669,-0.6028728999999999
SquashBad33,"25 Rue René Magné 23, Bordeaux",OPERATIONAL,44.8891086,-0.5446331999999999
Tennis Club Du Pinsan,"Rue du Pinsan, Eysines",OPERATIONAL,44.8724352,-0.6544559999999999
GINGA Foot - Sports Complex 100% Brasil,"8 Rue Georges Nègrevergne, Mérignac",OPERATIONAL,44.81810309999999,-0.678014
proshop-tennis,"215 rue de Suzon Au TC Bordeaux, Talence",OPERATIONAL,44.81225389999999,-0.5795502
BORDEAUX TC,"Rue de Suzon, Talence",OPERATIONAL,44.8121948,-0.5801909
SquashBad33,"25 Av. Neil Armstrong, Mérignac",OPERATIONAL,44.839315,-0.6932448
Squash Bordeaux Sud,"6 Av. Favard, Gradignan",OPERATIONAL,44.7864218,-0.6020019
USTCT - Main Entrance - Tennis talence,"63 Av. de la Marne, Talence",OPERATIONAL,44.793435,-0.5985429999999999
ARTIGUES TC,"Parc de la mairie, Artigues-près-Bordeaux",OPERATIONAL,44.8604156,-0.4934862
BEAUTIRAN AS,"Plaine des Sports Calens, Saint-Selve",OPERATIONAL,44.700401,-0.4639760000000001
PINSAN EYSINES TC,"Rue du Pinsan, Eysines",OPERATIONAL,44.87318399999999,-0.654712
SAINT LOUBES TC,"44 Rue Max Linder, Saint-Loubès",OPERATIONAL,44.91359809999999,-0.4289646
ITNL Sarl - TENNIS DE LIBOURNE,"4 Av. du Général de Gaulle, Libourne",OPERATIONAL,44.9070663,-0.2326298
Tennis Club Targon,"9 Chem. du Stade, Targon",OPERATIONAL,44.73850669999999,-0.262272
BEAUTIRAN AS,"Plaine des Sports Calens, Saint-Selve",OPERATIONAL,44.700401,-0.4639760000000001
SAINT LOUBES TC,"44 Rue Max Linder, Saint-Loubès",OPERATIONAL,44.91359809999999,-0.4289646
TENNIS CLUB SAINT GERMAIN PUCH,"19 Rte du Stade, Saint-Germain-du-Puch",OPERATIONAL,44.862602,-0.323869
Tennis Club Montagne Saint-Emilion,Saint-Émilion,OPERATIONAL,44.8965426,-0.1559763
SAUVETERRE TC,"Mairie, Sauveterre-de-Guyenne",OPERATIONAL,44.69230650000001,-0.08664089999999999
Tennis Club Montagne Saint-Emilion,Saint-Émilion,OPERATIONAL,44.8965426,-0.1559763
SAUVETERRE TC,"Mairie, Sauveterre-de-Guyenne",OPERATIONAL,44.69230650000001,-0.08664089999999999
Terrains de padel,"39 Rue du Stade, Sarlat-la-Canéda",OPERATIONAL,44.8756077,1.2283896
Terrains de padel,"39 Rue du Stade, Sarlat-la-Canéda",OPERATIONAL,44.8756077,1.2283896
SARLAT TC,"41 bis Rue du Stade, Sarlat-la-Canéda",OPERATIONAL,44.8759335,1.2286373
GOURDON TENNIS CLUB,"Écoute-S'il-Pleut, Domaine, Gourdon",OPERATIONAL,44.73679,1.381867
AF Park,"41 Rue de Gutenberg, Aurillac",OPERATIONAL,44.9164266,2.4226469
AF Park,"41 Rue de Gutenberg, Aurillac",OPERATIONAL,44.9164266,2.4226469
TC AUMONAIS,"route de, Javols, AUMONT AUBRAC",OPERATIONAL,44.693383,3.343048
Tennis Club Bourg Les Valence,"15 Rue des Loisirs, Bourg-lès-Valence",OPERATIONAL,44.9510792,4.9054456
TENNIS CLUB ST GEORGES LES BAINS,"Rue Vincent d'Indy, Saint-Georges-les-Bains",OPERATIONAL,44.8597714,4.806604699999999
Tennis Club Bourg Les Valence,"15 Rue des Loisirs, Bourg-lès-Valence",OPERATIONAL,44.9510792,4.9054456
TENNIS CLUB ST GEORGES LES BAINS,"Rue Vincent d'Indy, Saint-Georges-les-Bains",OPERATIONAL,44.8597714,4.806604699999999
LORIOL TENNIS CLUB,"12 Av. de la République, Loriol-sur-Drôme",OPERATIONAL,44.749077,4.818541
CREST TENNIS CLUB,"Chem. des Plantas, Crest",OPERATIONAL,44.7232654,5.024589499999999
Tennis club Montmeyran,"stade de la riviere, Montmeyran",OPERATIONAL,44.82752199999999,4.979661999999999
TENNIS CLUB DIE,"285 Rte de Ponet, Die",OPERATIONAL,44.762684,5.357361099999999
CREST TENNIS CLUB,"Chem. des Plantas, Crest",OPERATIONAL,44.7232654,5.024589499999999
Pinerolo Padel asd,"Str. Pascaretto, 7, Pinerolo",OPERATIONAL,44.9008647,7.410876699999999
A.S.D. Polisportiva Cavour P.S.,"Via Vigone, 1, Cavour",OPERATIONAL,44.7879732,7.376646200000001
Circolo Tennis Pinerolo,"Piazza Matteotti, 12, Pinerolo",OPERATIONAL,44.885025,7.3239269
Padel Tonic,"Via Cav. Domanico Galesso, 1, Pancalieri",OPERATIONAL,44.8409231,7.5847587
Pinerolo Padel asd,"Str. Pascaretto, 7, Pinerolo",OPERATIONAL,44.9008647,7.410876699999999
Carma Tennis Padel,"Corso Roma, 24, Carmagnola",OPERATIONAL,44.8394324,7.718618699999999
Metropolitan padel,"Via Carmagnola, 28, Caramagna Piemonte",OPERATIONAL,44.78776269999999,7.7348234
Roero Padel Center - Montà,"Via Ferruccio Novo, 1, Montà",OPERATIONAL,44.8132517,7.952314299999999
Padel Club Bra,"Via Senatore Giovanni Sartori, 29, Bra",OPERATIONAL,44.7059125,7.839459799999999
Carma Tennis Padel,"Corso Roma, 24, Carmagnola",OPERATIONAL,44.8394324,7.718618699999999
Wepadel S.r.l.,"Corso Piave, 70, Alba",OPERATIONAL,44.6919501,8.023436199999999
Padel Casa Lenci - Centro Giovani Anziani,"Via Eugenia Burzio, 5, Poirino",OPERATIONAL,44.9213829,7.851664500000001
Metropolitan padel,"Via Carmagnola, 28, Caramagna Piemonte",OPERATIONAL,44.78776269999999,7.7348234
A.S.D Padel's Island,"Str. Borgo S. Martino, Pocapaglia",OPERATIONAL,44.6975129,7.8893762
Asti Padel Club,"Via Giovanni Gerbi, 20, Asti",OPERATIONAL,44.8987126,8.1917789
Roero Padel Center - Montà,"Via Ferruccio Novo, 1, Montà",OPERATIONAL,44.8132517,7.952314299999999
Wepadel S.r.l.,"Corso Piave, 70, Alba",OPERATIONAL,44.6919501,8.023436199999999
Padel+ San Damiano,"Via Luigi Einaudi, 7, San Damiano D'asti",OPERATIONAL,44.8337815,8.0602413
A.S.D Padel's Island,"Str. Borgo S. Martino, Pocapaglia",OPERATIONAL,44.6975129,7.8893762
Waya Padel,"Corso Pietro Chiesa, 20, Asti",OPERATIONAL,44.8995775,8.2156445
Asti Padel Club,"Via Giovanni Gerbi, 20, Asti",OPERATIONAL,44.8987126,8.1917789
Tennis Club de l'Ardilouse,"Tennis Ardilouse L Océan, Lacanau",OPERATIONAL,44.99890629999999,-1.1803616
LACANAU SSL0,"Rte du Baganais, Lacanau",OPERATIONAL,44.991806,-1.164974
Tennis Club de l'Ardilouse,"Tennis Ardilouse L Océan, Lacanau",OPERATIONAL,44.99890629999999,-1.1803616
LACANAU SSL0,"Rte du Baganais, Lacanau",OPERATIONAL,44.991806,-1.164974
HOURTIN USC,"Communal de Cardin, Hourtin",OPERATIONAL,45.178173,-1.07655
Sports Association Pian Médoc Tennis & Paddle,"260 All. Grammont, Le Pian-Médoc",OPERATIONAL,44.954473,-0.674715
PIAN MEDOC AS,"Mairie, Rue Pasteur, Le Pian-Médoc",OPERATIONAL,44.954884,-0.6705249999999999
PAREMPUYRE TC,"Rue Camille Montoya, Ludon-Médoc",OPERATIONAL,44.94603300000001,-0.59739
Sports Association Pian Médoc Tennis & Paddle,"260 All. Grammont, Le Pian-Médoc",OPERATIONAL,44.954473,-0.674715
PIAN MEDOC AS,"Mairie, Rue Pasteur, Le Pian-Médoc",OPERATIONAL,44.954884,-0.6705249999999999
TENNIS PUGNAC SPORT TPS,"Place de l'eglise, Pugnac",OPERATIONAL,45.0838964,-0.4946208
PAREMPUYRE TC,"Rue Camille Montoya, Ludon-Médoc",OPERATIONAL,44.94603300000001,-0.59739
VAL DE L'ISLE TC,"5 Prom. Charles de Gaulle, Coutras",OPERATIONAL,45.03822359999999,-0.1352166
"Tennis Padel Club St Astier - Location, Leçon, Stage, Entrainement ...","Rue Lagrange Chancel, Saint-Astier",OPERATIONAL,45.1420482,0.5303047
CAP Tennis Padel,"rue Isards Stade Roger Dantou, Périgueux",OPERATIONAL,45.1887129,0.70007
"Tennis Padel Club St Astier - Location, Leçon, Stage, Entrainement ...","Rue Lagrange Chancel, Saint-Astier",OPERATIONAL,45.1420482,0.5303047
COULOUNIEIX CHAMIERS,"Rue Jean Bouin, Périgueux",OPERATIONAL,45.175331,0.69046
Tennis Club C.a.p,"Rue Alphee Maziéras, Périgueux",OPERATIONAL,45.188775,0.7000487999999999
COCC Tennis,"3 Rue Jean Bouin, Coulounieix-Chamiers",OPERATIONAL,45.17500099999999,0.6932621
SAS TENNIS,stade municipal - bourg,OPERATIONAL,45.121311,0.71385
Tennis Club de Boulazac Isle Manoire,"espace jules DUBOIS, Rue des Loisirs, Boulazac Isle Manoire",OPERATIONAL,45.1849914,0.7457602999999999
Tennis Club,"Le Bourg, Rouffignac-Saint-Cernin-de-Reilhac",OPERATIONAL,45.1107593,0.9139970000000001
O'padel,"Rue Jean Allary, Brive-la-Gaillarde",OPERATIONAL,45.1386299,1.4703729
Cab Tennis,"114 Av. du 8 Mai 1945, Brive-la-Gaillarde",OPERATIONAL,45.1611074,1.5500222
MALEMORT ASV,"Rue de l'Ermitage, Ussac",OPERATIONAL,45.1698881,1.5640053
O'padel,"Rue Jean Allary, Brive-la-Gaillarde",OPERATIONAL,45.1386299,1.4703729
Cab Tennis,"114 Av. du 8 Mai 1945, Brive-la-Gaillarde",OPERATIONAL,45.1611074,1.5500222
MALEMORT ASV,"Rue de l'Ermitage, Ussac",OPERATIONAL,45.1698881,1.5640053
aux points du jour,"Lachamp ZA de, Lachamp, Saint-Pierre-Eynac",OPERATIONAL,45.0610945,4.006033
Tennis Club Bourg Les Valence,"15 Rue des Loisirs, Bourg-lès-Valence",OPERATIONAL,44.9510792,4.9054456
Tennis Club Bourg Les Valence,"15 Rue des Loisirs, Bourg-lès-Valence",OPERATIONAL,44.9510792,4.9054456
BOURG DE PEAGE TC,"15 Avenue de la 1ère Armée, Bourg-de-Péage",OPERATIONAL,45.0340249,5.0648928
ST DONAT TC LAC DE CHAMPOS,"lac de, Champos, Saint-Donat-sur-l'Herbasse",OPERATIONAL,45.133301,5.006680999999999
MOURS ST EUSEBE TC,"les guinches, complexe sportif, Mours-Saint-Eusèbe",OPERATIONAL,45.0703334,5.0521685
CHATUZANGE LE GOUBET TC,"580 Chemin de la Pécata, Chatuzange-le-Goubet",OPERATIONAL,45.0061931,5.0907285
Tennis/Padel St Romans,"118 Chem. des Étangs, Saint-Romans",OPERATIONAL,45.1025406,5.293936899999999
BOURG DE PEAGE TC,"15 Avenue de la 1ère Armée, Bourg-de-Péage",OPERATIONAL,45.0340249,5.0648928
MOURS ST EUSEBE TC,"les guinches, complexe sportif, Mours-Saint-Eusèbe",OPERATIONAL,45.0703334,5.0521685
CHATUZANGE LE GOUBET TC,"580 Chemin de la Pécata, Chatuzange-le-Goubet",OPERATIONAL,45.0061931,5.0907285
Tennis/Padel St Romans,"118 Chem. des Étangs, Saint-Romans",OPERATIONAL,45.1025406,5.293936899999999
ST MARCELLIN TC,"1 Av. de la Saulaie, Saint-Marcellin",OPERATIONAL,45.1580647,5.3161787
Foot Time,"9 Rue du Maréchal Leclerc, Échirolles",OPERATIONAL,45.1376344,5.7091937
GIERES TENNIS CLUB,"1 Rue des Sports, Gières",OPERATIONAL,45.18714139999999,5.7863006
Tennis Club de Seyssins,"10 Rue Joseph Moutin, Seyssins",OPERATIONAL,45.163967,5.689511800000001
Grenoble Tennis,"100 Av. de la Mogne, Grenoble",OPERATIONAL,45.1714726,5.7508922
L'Aparté Tennis,"150 Chem. de Fond Morelle, Huez",OPERATIONAL,45.0871381,6.0787493
GIERES TENNIS CLUB,"1 Rue des Sports, Gières",OPERATIONAL,45.18714139999999,5.7863006
Grenoble Tennis,"100 Av. de la Mogne, Grenoble",OPERATIONAL,45.1714726,5.7508922
ALPE D'HUEZ (L) TENNIS CLUB,"Palais Des Sports, Huez",OPERATIONAL,45.092624,6.068347999999999
L'Aparté Tennis,"150 Chem. de Fond Morelle, Huez",OPERATIONAL,45.0871381,6.0787493
ALPE D'HUEZ (L) TENNIS CLUB,"Palais Des Sports, Huez",OPERATIONAL,45.092624,6.068347999999999
Padel Sansicario,"Frazione S. Sicario Alta, San Sicario",OPERATIONAL,44.9674462,6.813567
Tennis School Chamois,"Via Melezet, 28, Bardonecchia",OPERATIONAL,45.0717582,6.6936187
Padel Sansicario,"Frazione S. Sicario Alta, San Sicario",OPERATIONAL,44.9674462,6.813567
Tennis School Chamois,"Via Melezet, 28, Bardonecchia",OPERATIONAL,45.0717582,6.6936187
Padel Center Rivoli,"Via Pisa, 26, Rivoli",OPERATIONAL,45.0723653,7.5319036
San Michele Padel Club,"Via Terzo Reggimento Alpini, Sant'Ambrogio di Torino",OPERATIONAL,45.1008996,7.358021399999998
GPADEL Bruino,"Via G. Marconi, 79, Bruino",OPERATIONAL,45.0117238,7.480650599999999
Sporting Club Villar dora,"Via Solero, Villar Dora",OPERATIONAL,45.1128925,7.3816343
Green Village Club,"Via delle Maddalene, 11, Avigliana",OPERATIONAL,45.0636664,7.394461799999999
4SIDE Padel Servais,"Via Giovanni Servais 200/A, 3, Torino",OPERATIONAL,45.087078,7.6155285
Padel Country Club Torino,"Corso Moncalieri, 346, Torino",OPERATIONAL,45.028059,7.6751474
PMS Padel Moncalieri,"Via Luigi Einaudi, 44, Moncalieri",OPERATIONAL,44.9967513,7.6862983
Padel Center Rivoli,"Via Pisa, 26, Rivoli",OPERATIONAL,45.0723653,7.5319036
PadelCity Sport Friendly,"Via Giuseppe Peano, 70, Leinì",OPERATIONAL,45.152614,7.726976499999998
Padel Maffei,"Via Spoleto, 9, Torino",OPERATIONAL,45.0876927,7.6538831
Padel Nostrum,"Piazza Teresa Noce, 17, Torino",OPERATIONAL,45.0904706,7.6858437
Borgaro22 Padel Center,"Via XX Settembre, 8, Borgaro torinese",OPERATIONAL,45.15299659999999,7.652884299999999
Ruffini Padel Club Torino,"Via S Paolo, 160, Torino",OPERATIONAL,45.0571651,7.635913199999999
Enjoy Padel Candiolo,Candiolo,OPERATIONAL,44.9555844,7.5984962
Brangi's Padel Botticelli,"Via Sandro Botticelli, 217, Torino",OPERATIONAL,45.0963445,7.7148418
Padel Maniak Sassi,"Via Friedrich Nietzsche, 155, Torino",OPERATIONAL,45.0858683,7.728175200000001
Viso Sporting Club,"Corso C. G. Allamano, 25, Grugliasco",OPERATIONAL,45.0525751,7.583808400000001
GPADEL Borgaro,"Via Lombardia, 6, Borgaro torinese",OPERATIONAL,45.1380813,7.6575482
Padel Village Panezza,"Via dei Prati, 16, Pianezza",OPERATIONAL,45.0986459,7.5587672
"Padel M2 - Campi, Coperture e Protezioni Padel Italia","Corso Casale, 132, Torino",OPERATIONAL,45.0684182,7.716296799999999
GPADEL Torino Cenisia,"Via Cesana, 17, Torino",OPERATIONAL,45.0698617,7.6507337
GPADEL Leinì,"Via Volpiano, 43, Leinì",OPERATIONAL,45.18544319999999,7.725733300000001
GPADEL Bruino,"Via G. Marconi, 79, Bruino",OPERATIONAL,45.0117238,7.480650599999999
Padel Country Club Torino,"Corso Moncalieri, 346, Torino",OPERATIONAL,45.028059,7.6751474
PMS Padel Moncalieri,"Via Luigi Einaudi, 44, Moncalieri",OPERATIONAL,44.9967513,7.6862983
PadelCity Sport Friendly,"Via Giuseppe Peano, 70, Leinì",OPERATIONAL,45.152614,7.726976499999998
Padel Maffei,"Via Spoleto, 9, Torino",OPERATIONAL,45.0876927,7.6538831
Padel Nostrum,"Piazza Teresa Noce, 17, Torino",OPERATIONAL,45.0904706,7.6858437
Borgaro22 Padel Center,"Via XX Settembre, 8, Borgaro torinese",OPERATIONAL,45.15299659999999,7.652884299999999
Brangi's Padel Botticelli,"Via Sandro Botticelli, 217, Torino",OPERATIONAL,45.0963445,7.7148418
Padel Maniak Sassi,"Via Friedrich Nietzsche, 155, Torino",OPERATIONAL,45.0858683,7.728175200000001
GPADEL Borgaro,"Via Lombardia, 6, Borgaro torinese",OPERATIONAL,45.1380813,7.6575482
"Padel M2 - Campi, Coperture e Protezioni Padel Italia","Corso Casale, 132, Torino",OPERATIONAL,45.0684182,7.716296799999999
Padel Casa Lenci - Centro Giovani Anziani,"Via Eugenia Burzio, 5, Poirino",OPERATIONAL,44.9213829,7.851664500000001
GPADEL Torino Cenisia,"Via Cesana, 17, Torino",OPERATIONAL,45.0698617,7.6507337
GPADEL Leinì,"Via Volpiano, 43, Leinì",OPERATIONAL,45.18544319999999,7.725733300000001
Verdelago Sports & Life Club,"Frazione Mezzi Po, 97, Settimo Torinese",OPERATIONAL,45.15598809999999,7.8171326
Boschi Sport Club,"Str. Maddalena, 109, Moncalieri",OPERATIONAL,45.0241939,7.713195600000001
Padel Investment S.r.l.,"Piazza Giuseppe Failla, 2, Moncalieri",OPERATIONAL,45.000083,7.6935444
Royal Club,"Piazza Muzio Scevola, 2, Torino",OPERATIONAL,45.0399266,7.679573899999999
PADEL Montalivet,"Av. de l'Europe, Vendays-Montalivet",OPERATIONAL,45.3731068,-1.1441264
PADEL Montalivet,"Av. de l'Europe, Vendays-Montalivet",OPERATIONAL,45.3731068,-1.1441264
LESPARRE TC,"25 Rte de Bordeaux, Lesparre-Médoc",OPERATIONAL,45.296864,-0.9293560000000001
Tennis Club de Lesparre,"25 Rte de Bordeaux, Lesparre-Médoc",OPERATIONAL,45.2986935,-0.9296257999999998
LESPARRE TC,"25 Rte de Bordeaux, Lesparre-Médoc",OPERATIONAL,45.296864,-0.9293560000000001
RIBERACOIS CAST,"stade municipal, Ribérac",OPERATIONAL,45.250366,0.337928
RIBERACOIS CAST,"stade municipal, Ribérac",OPERATIONAL,45.250366,0.337928
CAP Tennis Padel,"rue Isards Stade Roger Dantou, Périgueux",OPERATIONAL,45.1887129,0.70007
COULOUNIEIX CHAMIERS,"Rue Jean Bouin, Périgueux",OPERATIONAL,45.175331,0.69046
Tennis Club Trelissac,"Stade Firmin Daudou, Trélissac",OPERATIONAL,45.195751,0.7754019999999999
🏸 Le MurMur 🍴 Restaurant • Bar • Complexe sportif,"Route de Riberac, 3 rue de la Borderie, Marsac-sur-l'Isle",OPERATIONAL,45.1982332,0.6652142
Tennis Club C.a.p,"Rue Alphee Maziéras, Périgueux",OPERATIONAL,45.188775,0.7000487999999999
COCC Tennis,"3 Rue Jean Bouin, Coulounieix-Chamiers",OPERATIONAL,45.17500099999999,0.6932621
Tennis Club,"3 All. des Sports, Chancelade",OPERATIONAL,45.1923133,0.6485539
Tennis Club de Boulazac Isle Manoire,"espace jules DUBOIS, Rue des Loisirs, Boulazac Isle Manoire",OPERATIONAL,45.1849914,0.7457602999999999
Tennis Club Trelissac,"Stade Firmin Daudou, Trélissac",OPERATIONAL,45.195751,0.7754019999999999
